ENSG00000213417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112812	3.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.01	0	1.01	0	0	0	5.01	0	1.01	9.03213	0	7.06305	0
ENSG00000128595	2712.76	3456.15	456.223	3717.06	1712.47	768.081	1390.39	3304.1	1790.22	2065.88	2088.28	3260.18	3195.38	1756.11	2018.55	2587.13	1627.37	3138.22	752.258	1353.02	1511.19	1028.16	2002.03	4967.97	4962.63	3034.56	3128.86	1440.05	4099.53
ENSG00000136531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175220	307.313	190.047	239.01	444.456	262.729	31.7593	126.037	174.017	239.963	218.989	206.969	485.005	183.03	86.2037	277.043	405.802	199.858	390.568	58.01	160.94	220.941	166.041	223.02	358.583	345.269	106.781	202.259	285.491	341.922
ENSG00000168283	38.01	124.02	30.01	167.02	35.0117	40.01	84.01	76.01	171.02	137.01	0	130.01	44.0113	0	18.01	75.01	0	60.01	8.02	142.04	37.02	27.01	35.0116	196.01	102.01	294.027	28.01	0	133.497
ENSG00000228175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.01	0	0	0
ENSG00000034510	1351.53	1151.37	894.01	1800.3	799.628	418.758	1201.23	2262.11	1748.98	1433.89	1925.6	1284.29	1694.74	1342.09	1128.8	1040.97	1434.84	1219.79	465.954	875.637	1312.97	1238.24	1462.05	1614.58	2165.38	2078.8	1635.48	1563	1649.48
ENSG00000277514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100652	0	16.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258472	0	0	0	0	0	0	0	0	0	4.02709	0	0	1.13743	0	1.12833	0	0	0	0	0	0	0	0	1.01563	2.07287	11.6752	0	0	0
ENSG00000174684	0	0	0	0	0	0	0	0	0	0	0	0	5.01	46.01	0	0	0	1.01	14.01	0	0	0	166.017	0	15.01	0	0	5.01	86.01
ENSG00000226356	0	2.66171	0	0	0	0	0	0	0	0	0	2.01235	0	1.01	0	0	2.01	0	0	1.01	0	0	0	0	1.60062	0	0	0	0
ENSG00000131652	32.02	0	27.01	117.02	53.01	7.01	0	0	124.01	0	90.01	0	15.01	29.01	0	224.202	64.01	60.01	0	30.01	0	0	0	66.6012	116.01	0	97.02	69.0188	92.01
ENSG00000107185	43.0108	2.01	3.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01007	108.02	0	0	0
ENSG00000248449	0	0	0	0	0	0	0	0	0	0	3.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119314	44.02	0	2.01	60.01	1.01	0	69.02	50.01	7.10471	2.01	0	130.013	1.01	87.01	25.01	89.01	46.0113	28.049	3.01	16.01	40.7197	78.1296	17.01	0	0	85.7841	0	4.02248	1.01
ENSG00000196652	1.01351	82.02	1.01	0	0	0	0	0	0	9.01	0	0	11.01	0	0	1.01	91.052	0	0	0	9.01	0	5.03098	0	0	1.01	1.01	0	68.01
ENSG00000100568	166.03	229.985	117.175	224.043	187.573	17.5855	261.881	354.046	206.271	356.155	196.05	233.02	157.03	186.035	93.03	501.142	170.957	256.04	55.0294	199.373	129.234	172.056	102.782	297.288	238.03	440.972	237.03	268.89	175.007
ENSG00000108468	181.044	180.973	39.01	25.01	102.01	7.01032	47.0303	139.01	78.01	99.0252	226.041	175.023	275.053	38.01	126.01	73.0161	53.0148	58.01	22.0138	16.01	25.01	40.013	97.123	186.025	373.03	148.026	70.02	5.01	10.0208
ENSG00000176566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130349	40.02	83.0282	0	13.02	22.01	14.01	104.01	109.01	2.95424	0	49.01	2.02495	30.01	19.02	19.01	43.01	67.01	45.0191	9.05766	53.04	18.01	68.02	0	80.0289	143.02	26.01	43.02	60.02	53.0667
ENSG00000113163	1.01	0	29.03	15.6921	39.02	1.01	29.02	0	1.01	17.02	2.04047	0	18.01	31.01	0	0	0	0	30.02	74.05	0	37.9342	1.01	75.0299	8.01	1.01	0	51.04	0
ENSG00000155760	0	22.01	0	0	0	11.0103	0	0	0	65.01	0	0	55.01	19.01	0	0	0	0	4.01	0	25.0109	3.01	0	0	0	0	26.01	25.01	0
ENSG00000125266	0	41.01	3.01	0	0	2.01	2.01	0	0	104.01	0	65.01	3.01	0	0	0	0	154.014	0	0	26.01	8.01	0	0	74.01	117.01	4.01	0	0
ENSG00000227666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52009	0	0	0	0
ENSG00000107404	0	0	0	0	11.0109	3.01036	0	0	24.01	30.01	2.01	5.01	0	0	0	0	20.01	0	0	0	0	9.01	0	21.01	71.0119	0	1.01	0	7.01032
ENSG00000105829	29.01	123.022	37.01	220.073	65.01	37.02	178.01	113.01	48.0127	40.0213	57.01	131.273	63.01	37.01	73.0193	0	61.0146	56.035	31.01	60.01	43.0251	79.01	129.018	95.9724	13.01	101.01	9.01	24.02	75.01
ERCC-00040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160111	0	1.0112	0	0	0	0	1.01	4.01426	0	1.01	1.01	0	0	0	1.01	0	0	3.01	0	0	0	2.01617	0	1.01	0	0	0	1.01	0
ENSG00000169026	0	7.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0
ENSG00000196220	1.01	9.02	0	0	0	0	0	0	3.02973	0	0	3.01	0	0	0	20.5939	11.02	2.89653	1.01	0	1.01	1.01	5.1371	10.9104	1.01	1.01	0	0	0
ENSG00000131238	263.024	700.051	181.988	526.069	507.01	37.2083	739.02	830.05	169.02	281.01	306.02	295.02	319.047	198.01	429.044	223.02	442.045	464.03	202.03	295.04	172.01	112.594	484.039	426.232	573.046	540.02	386.01	414.01	1148.05
ENSG00000088451	91.01	65.01	0	40.01	0	26.01	35.01	0	0	0	0	0	0	64.02	118.02	84.01	128.02	37.01	14.01	0	52.01	0	1.01	57.01	0	72.01	14.01	0	27.01
ENSG00000099330	29.9394	0	0	0	0	0	0	0	0	38.0333	29.0331	19.03	0	0	0	0	0	0	0	0	0	0	0	20.03	0	3.01	0	0	43.0401
ENSG00000155792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.6141	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000218890	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101146	106.02	148.02	37.02	169.023	265.02	41.0116	119.027	595.042	252.025	305.03	116.023	225.054	85.0225	46.0121	144.02	308.046	213.02	249.028	66.02	61.02	275.03	129.02	265.02	256.248	469.055	397.049	238.02	193.02	397.039
ENSG00000105053	69.0401	148.253	0	189.04	56.0162	0	212.05	111.02	0	61.881	136.04	63.02	3.02062	102.04	0	0	0	42.1557	39.03	102.03	16.02	102.004	0	95.03	2.07745	27.03	2.02027	16.03	0
ENSG00000121671	0	0	0	118.03	0	0	0	0	1.01	0	0	0	66.01	34.01	0	0	0	1.01342	0	0	1.01	0	0	0	0	0	0	0	0
ENSG00000197550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100577	23.02	36.02	16.02	0	34.02	0	2.03417	72.0729	0	0	40.264	52.03	0	2.01	48.03	51.03	1.01	0	0	22.01	0	2.01	0	0	43.03	2.01	46.02	0	40.01
ENSG00000241002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39115	0	0	0	0	0
ENSG00000223450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000078114	0	0	1.01	0	0	0	0	0	0	12.01	0	0	0	0	0	0	0	0	0	9.01	0	0	0	0	0	0	0	0	0
ENSG00000167553	941.647	1372.7	682.647	2543.42	444.439	146.821	538.123	2790.71	1316.21	1026.94	2012.43	1131.96	593.292	2085.92	639.53	858.913	378.359	1946.26	459.238	743.257	1597.93	793.439	2477.85	977.014	1136.61	1676.07	1016.63	792.647	1169.73
ENSG00000181852	42.0581	1.01133	0	47.192	37.01	0	89.038	135.01	1.15588	101.212	84.0507	91.03	0	46.0505	0	1.01566	43.01	89.0234	0	30.0721	0	3.01	0	2.01908	3.01	0	18.0371	16.0336	136.04
ENSG00000082258	0	27.03	14.02	96.7556	49.01	32.0308	0	0	0	0	0	113.02	3.01333	24.01	91.0419	0	0	79.04	21.02	0	11.02	47.02	103.01	38.9291	12.02	0	2.01	6.01	0
ENSG00000273554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116062	163.003	37.02	28.02	142.03	172.023	105.041	355.03	334.03	102.192	178.03	23.1717	249.11	94.03	90.02	114.554	48.01	95.02	224.603	24.01	62.0227	81.161	55.03	380.742	87.8078	40.2193	225.759	410.924	272.03	102.026
ENSG00000282842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186577	28.02	59.02	133.05	110.053	33.02	21.02	232.229	63.02	49.0134	118.03	17.01	41.02	81.0401	90.0487	135.04	125.056	39.02	89.0401	21.03	48.01	98.0642	110.085	150.049	135.04	88.03	209.04	145.03	119.085	153.055
ENSG00000197943	0	0	0	0	0	0	0	0	3.01	0	0	0	2.01	0	0	2.01	0	0	0	0	0	0	0	0	0	0	3.01	0	0
ENSG00000154222	0	0	24.0297	0	0	4.01	4.01	0	1.01561	0	48.1391	0	78.01	0	0	0	22.1397	0	0	0	59.01	0	0	0	0	0	48.01	1.01	4.01402
ENSG00000047315	74.0124	71.7294	25.01	25.01	0	6.01	63.01	89.02	209.039	253.027	124.02	212.656	128.01	77.0959	74.02	232.03	89.02	126.502	16.01	49.02	61.01	52.01	95.01	99.2901	2.01	65.02	227.32	36.03	84.01
ENSG00000186281	0	0	0	0	0	0	0	0	0	0	77.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143217	1.01	0	0	0	0	0	0	15.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162636	0	0	0	0	1.02482	21.01	0	0	0	73.01	0	1.01	0	26.01	0	76.01	0	0	0	0	0	0	1.0547	0	0	0	0	0	0
ENSG00000115159	29.02	77.02	0	44.01	0	0	59.01	104.01	5.01	66.02	111.02	12.02	18.01	93.02	31.01	26.0058	37.01	86.0114	0	22.02	0	0	29.02	41.01	96.02	65.01	17.02	83.0348	54.02
ENSG00000044115	231.02	407.009	137.01	426.03	264.01	148.014	254.02	136.973	685.061	395.02	214.04	273.024	456.057	571.062	61.02	534.03	148.03	392.021	87.05	220.01	77.0241	50.01	310.02	378.024	869.043	199.03	164.01	427.01	868.02
ENSG00000088766	1.01	207.02	47.02	167.922	54.01	13.01	36.02	143.049	0	0	0	29.02	0	137.028	25.01	77.02	194.019	101.034	48.02	8.02	52.1472	80.03	216.927	108.02	154.026	221.034	36.01	85.02	125.029
ENSG00000198211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143457	0	22.01	0	0	39.02	0	0	0	0	52.3727	0	0	2.01	25.011	0	93.02	0	0	14.01	1.01	92.0234	41.01	80.0259	120.02	1.02834	0	0	55.03	2.90353
ENSG00000132612	26.2505	71.9608	13.6215	182.092	0	20.1053	121.02	368.02	68.0226	174.124	90.2914	158.952	162.07	130.634	61.02	67.9617	72.7823	122.013	52.8951	85.72	164.933	117.512	2.23851	115.733	177.636	36.0838	59.1818	48.6642	244.833
ENSG00000163481	0	1.01	0	46.0162	1.01	0	0	126.02	66.01	69.0143	54.01	8.01	0	52.01	0	0	9.02	54.01	20.01	0	20.01	103.01	1.01	0	117.014	62.0168	129.01	33.1492	202.01
ENSG00000240590	0	1.01013	0	0	0	0	0	1.01	0	0	0	0	0	0	1.09422	0	0	0	0	0	0	0	1.13664	1.07516	0	1.01	0	0	0
ENSG00000145868	26.3351	0	10.01	0	45.01	13.02	0	29.02	150.032	0	3.01	0	43.02	54.02	0	94.01	202.035	0	0	26.01	0	0	0	33.0106	165.039	99.0125	0	0	101.01
ENSG00000070669	40.01	161.01	4.01	102.02	0	62.01	104.01	103.01	194.01	207.01	102.015	0	123.01	75.02	89.02	0	165.01	51.03	36.01	62.0299	26.0224	119.02	139.01	120.01	0	71.01	65.02	20.01	71.02
ENSG00000219451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178585	7.01	2.01	0	0	11.01	0	0	0	0	0	0	2.01	3.01	7.01	1.01	7.01	0	3.01	0	2.02	9.01	0	3.01	0	0	0	0	5.01	1.01
ENSG00000198899	2844.38	4558.53	2006.28	3983.67	2804.56	1077.91	3518.26	7847.8	4821.97	3796.08	4452.48	4826.62	4815.56	3048.09	2832.23	4175.21	4509.43	3166.45	1370.06	2351.98	3095.17	2360.26	5193.83	5320.94	7253.85	4868.68	3428.68	3097	4240.33
ENSG00000184730	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000077312	14.01	49.4787	44.03	26.4449	41.01	0	157.037	179.02	114.01	87.01	20.01	148.01	114.02	142.02	32.01	141.922	79.01	28.01	25.01	116.01	106.01	56.01	157.029	64.01	109.01	76.01	156.01	41.0143	189.02
ENSG00000234397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132275	4.01	128.219	1.01	1.01	12.02	14.01	71.03	51.03	79.1356	0	93.02	79.03	14.01	69.02	7.02	6.02048	0	83.0247	3.01	97.0471	54.01	80.0047	0	22.0476	6.15039	0	0	57.02	0
ENSG00000237628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204160	15.01	0	4.01	0	0	0	0	0	34.0105	0	0	10.01	0	0	0	0	40.01	0	0	0	0	0	25.01	0	0	0	0	34.01	0
ENSG00000115310	135.03	109.03	73.02	94.0325	49.01	176.03	134.028	503.449	123.038	234.054	121.043	338.079	240.033	273.718	89.02	101.014	251.02	221.615	43.03	122.051	211.395	162.076	277.03	364.04	218.036	154.035	265.95	78.0264	269.02
ENSG00000119669	3.01	1.0103	0	13.0203	5.01	0	1.47154	9.01082	0	5.01	0	5.01	1.01003	0	1.01005	6.01	0	1.01	1.01	0	1.01	0	1.01093	0	0	1.01098	1.01028	3.01017	0
ENSG00000240427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186063	114.015	142.01	28.01	161.01	19.01	28.01	0	130.01	202.01	0	0	44.01	48.01	41.01	0	4.01	97.01	14.01	41.01	14.01	95.01	74.01	143.952	137.13	86.01	0	17.01	41.01	198.01
ENSG00000180376	15.03	0	24.709	0	33.02	4.01	64.0299	30.02	1.17074	0	0	0	0	0	7.02929	4.05721	18.02	46.0213	18.02	39.04	9.02	5.01	18.01	33.02	2.03788	0	1.01	5.01	4.01
ENSG00000010319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000074356	1.022	125.148	0	99.4661	82.02	1.01	56.4221	124.04	0	75.2019	0	32.6116	50.01	16.01	16.01	2.03382	72.0511	0	4.05486	47.6874	38.0446	2.02447	96.03	89.2204	43.02	75.0301	21.296	54.1724	16.0128
ENSG00000241484	1.01	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01	2.01	3.93064	0	1.06715	0	0	0	0
ENSG00000145861	14.01	0	0	0	0	0	0	0	0	26.01	5.01	0	0	1.01	7.01	0	0	0	0	0	0	0	0	19.0106	0	0	0	0	0
ENSG00000007384	22.02	0	0	0	36.02	7.02	0	0	0	0	0	70.0401	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01	0	52.02	0
ENSG00000261457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129559	201.331	180.389	401.03	485.304	208.213	87.1217	260.223	564.665	363.104	384.643	266.099	421.398	439.756	180.118	247.54	473.788	415.764	375.719	109.02	159.02	328.151	292.377	372.114	420.357	340.303	587.13	320.073	390.306	271.686
ENSG00000186051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.2805	0	0	0	0	0	0	0
ENSG00000254893	0	0	0	0	0	1.59619	0	0	0	0	1.71423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256683	25.01	1.01	0	56.0216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.02	32.04	0	103.02	0	0	0
ENSG00000233892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233782	1.01	0	0	0	0	0	0	1.01367	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0
ENSG00000081985	0	1.01	0	0	0	0	0	0	1.01604	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148229	128.02	503.029	114.01	239.019	171.005	30.01	28.012	649.066	108.01	126.01	364.105	563.02	47.01	241.763	165.037	152.01	98.01	65.01	33.01	197.01	447.029	236.01	293.02	587.117	403.784	120.02	354.055	447.942	113.01
ENSG00000143545	108.988	126.072	73.01	78.0169	160.081	10.01	23.0272	107.031	45.0209	34.01	61.0167	63.01	1.01	62.01	0	203.02	3.01	9.01109	20.01	21.01	10.01	2.01	93.02	29.01	147.031	97.0411	30.0272	55.01	4.01043
ENSG00000197213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092470	78.024	14.01	60.8243	90.0072	43.0213	4.01	115.031	253.515	83.3625	4.09124	2.0304	333.024	25.4839	5.01	177.024	12.4298	23.0214	206.019	0	41.0225	12.7993	14.3809	94.01	78.0233	12.0371	133.013	12.0567	180.777	7.08481
ENSG00000180662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119688	29.02	1.04132	0	137.082	23.03	10.0438	1.01	101.058	2.01	54.0607	4.3991	0	0	0	0	159.05	0	78.03	0	1.1688	0	0	1.01136	114.071	79.6389	107.03	57.0525	15.0416	1.01561
ENSG00000149328	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17352	0	0	0	0	0	0	0	0	3.02134	0	0
ENSG00000204291	0	0	0	0	0	0	0	3.01	0	0	0	0	0	1.01	2.01	0	0	0	0	0	0	0	0	0	0	0	0	7.1862	1.01
ENSG00000170989	4.01	172.01	3.01	0	0	15.02	87.01	219.015	30.03	57.01	54.01	250.017	91.0133	17.01	55.01	0	111.01	164.02	7.01	87.01	22.01	18.01	3.01	109.02	310.02	93.01	257.027	186.029	0
ENSG00000108381	23.281	9.23033	0	32.1127	0	0	1.0286	0	3.01176	3.32482	0	22.3033	5.01	1.01	0	0	3.5511	4.05558	1.01	0	1.02568	14.9901	5.39337	14.8255	21.3658	11.4137	8.26063	6.91046	15.2363
ENSG00000162739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01	0	0	0	0	0	0	0	0	0	0
ENSG00000182118	27.01	0	0	0	0	0	0	0	0	0	0	51.0132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139168	76.0231	40.01	39.01	58.0128	85.02	24.0213	86.01	140.016	122.037	53.0301	127.061	49.0124	112.031	36.02	15.02	210.03	97.9362	29.01	52.0291	53.0259	63.02	81.9904	32.01	72.01	158.995	136.026	51.0274	185.071	60.01
ENSG00000198939	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	2.48823	0	0	0	1.01102	0	0	0	0	1.01	0	0
ENSG00000124164	15.02	64.03	19.0301	3.01	0	8.02	0	122.01	31.02	4.01	7.01	0	65.03	41.03	2.01	3.01	11.02	27.03	5.02	14.02	42.01	39.02	89.01	28.01	139.02	14.02	9.01	11.01	41.03
ENSG00000212961	0	0	0	0	0	0	0	1.01995	0	1.0368	1.01	0	0	0	0	0	0	3.71463	0	0	0	1.30032	0	0	0	0	0	0	0
ENSG00000136834	0	0	0	0	0	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260471	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270106	0	0	0	0	0	0	1.25867	0	0	0	1.04294	0	0	0	0	0	0	0	0	0	1.18809	0	0	0	0	0	1.07608	0	0
ENSG00000278311	235.197	50.0251	76.03	128.03	235.019	13.01	273.039	188.023	258.044	296.042	284.06	95.0226	73.02	169.04	42.184	84.0328	161.427	127.05	8.01	32.03	25.0117	179.075	280.047	248.03	96.02	227.042	55.02	23.02	235.036
ENSG00000233010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166974	60.01	124.01	40.01	162.01	140.01	41.01	110.01	137.01	291.01	160.01	89.01	0	0	76.01	69.01	7.01	182.01	90.01	38.01	62.01	136.01	100.01	172.01	133.01	346.014	114.01	37.01	20.01	138.01
ENSG00000140650	173.01	227.02	34.01	0	106.01	2.01	158.02	13.8692	12.0104	368.695	39.0214	222.026	2.98466	38.01	61.1656	79.9222	12.01	92.01	55.029	95.0983	40.01	2.0443	156.02	54.1421	158.02	2.01	7.24206	108.727	84.014
ENSG00000130856	10.01	1.01	16.01	0	4.02	0	0	0	28.0618	0	26.01	0	0	0	0	0	0	0	0	0	0	43.02	0	0	0	0	2.01	25.7103	0
ENSG00000162704	882.721	1061.55	204.583	1025.23	748.555	479.101	1349.83	2314.82	1129.44	1047.84	916.071	1210.47	667.087	755.379	578.067	2205.02	749.635	1438.09	306.703	422.193	512.533	469.529	1508.4	1295.14	1102.29	944.166	1237.4	461.871	1558.36
ENSG00000175305	191.762	40.02	158.738	424.375	137.731	129.139	356.587	1260.05	86.8327	222.046	1.01	1905.36	355.785	0	157.509	108.732	186.539	381.12	0	31.0301	142.064	0	287.714	505.898	0	361.387	223.551	378.131	0
ENSG00000204764	1.01	66.0701	3.01	0	22.02	0	76.02	0	3.01	0	5.01	31.01	0	0	0	0	0	17.8947	0	2.36765	0	1.01	0	41.8738	179.024	0	0	2.02	0
ENSG00000134588	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136982	32.1916	7.885	26.4571	0	61.01	0	21.2343	0	0	10.0731	0	9.01	39.9247	26.1288	7.01	59.9942	46.591	11.8071	9.54307	11.9756	61.01	0	0	75.5128	0	0	11.4778	5.95399	151.01
ENSG00000107566	183.029	320.03	54.03	326.037	108.02	57.03	120.03	250.05	392.046	140.044	189.02	246.03	153.01	241.02	138.032	0	283.045	234.02	57.0408	114.02	249.03	260.03	644.058	226.032	443	139.02	356.03	150.435	123.037
ENSG00000145919	0	41.01	0	0	0	8.01	56.01	74.01	1.01	0	47.01	0	0	0	0	64.02	1.01	67.0285	28.0201	12.01	30.01	28.01	44.01	0	0	0	0	4.01	0
ENSG00000184792	0	0	0	0	37.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151746	0	0	13.02	0	0	0	0	0	0	64.05	0	20.01	0	26.02	0	0	0	9.1479	0	27.02	19.01	26.0224	0	10.02	38.0401	24.02	5.01	54.0221	27.02
ENSG00000163125	8.01	48.02	0	124.03	0	26.02	0	0	0	17.01	0	0	0	0	7.01	0	0	0	0	0	0	0	2.01	0	11.916	22.01	0	0	10.01
ENSG00000065613	13.01	36.01	8.01	0	34.01	9.01	25.0104	0	296.01	103.01	1.01	134.01	0	62.01	14.01	114.01	71.0108	40.011	11.01	40.01	7.01	59.0111	40.01	45.01	138.01	103.011	6.01	106.01	66.0108
ENSG00000258417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
