index	gene	class	divergence_all_simple
177	ENSG00000121716	a_all	NA
178	ENSG00000121716	b_DE	NA
179	ENSG00000219626	a_all	NA
180	ENSG00000219626	b_DE	NA
181	ENSG00000140379	a_all	NA
182	ENSG00000140379	b_DE	NA
183	ENSG00000198712	a_all	0.711181555170089
184	ENSG00000198712	b_DE	0.711181555170089
185	ENSG00000172650	a_all	NA
186	ENSG00000172650	b_DE	NA
187	ENSG00000203852	a_all	NA
188	ENSG00000203852	b_DE	NA
189	ENSG00000163046	a_all	NA
190	ENSG00000163046	b_DE	NA
191	ENSG00000143067	a_all	NA
192	ENSG00000143067	b_DE	NA
193	ENSG00000067798	a_all	-0.609512734562673
194	ENSG00000067798	b_DE	-0.609512734562673
195	ENSG00000204177	a_all	NA
196	ENSG00000204177	b_DE	NA
197	ENSG00000163840	a_all	1.417549416869
198	ENSG00000163840	b_DE	1.417549416869
199	ENSG00000109320	a_all	-0.838345831681883
200	ENSG00000109320	b_DE	-0.838345831681883
201	ENSG00000087074	a_all	1.36689860628542
202	ENSG00000087074	b_DE	1.36689860628542
203	ENSG00000138755	a_all	2.66556420070456
204	ENSG00000138755	b_DE	2.66556420070456
205	ENSG00000165949	a_all	2.83600351092409
206	ENSG00000165949	b_DE	2.83600351092409
207	ENSG00000110944	a_all	3.10869975863007
208	ENSG00000110944	b_DE	3.10869975863007
209	ENSG00000124549	a_all	NA
210	ENSG00000124549	b_DE	NA
211	ENSG00000106346	a_all	-0.276983811114976
212	ENSG00000106346	b_DE	-0.276983811114976
213	ENSG00000132424	a_all	-2.18130468494503
214	ENSG00000132424	b_DE	-2.18130468494503
215	ENSG00000162924	a_all	-1.67586664741916
216	ENSG00000162924	b_DE	-1.67586664741916
217	ENSG00000184371	a_all	-0.113095607578727
218	ENSG00000184371	b_DE	-0.113095607578727
219	ENSG00000107968	a_all	1.26024122940627
220	ENSG00000107968	b_DE	1.26024122940627
221	ENSG00000102878	a_all	2.04637497712495
222	ENSG00000102878	b_DE	2.04637497712495
223	ENSG00000198886	a_all	0.589810920526346
224	ENSG00000198886	b_DE	0.589810920526346
225	ENSG00000117228	a_all	NA
226	ENSG00000117228	b_DE	NA
227	ENSG00000057657	a_all	-3.45224778685743
228	ENSG00000057657	b_DE	-3.45224778685743
229	ENSG00000010030	a_all	NA
230	ENSG00000010030	b_DE	NA
231	ENSG00000188234	a_all	NA
232	ENSG00000188234	b_DE	NA
233	ENSG00000206149	a_all	NA
234	ENSG00000206149	b_DE	NA
235	ENSG00000122257	a_all	0.530834420941876
236	ENSG00000122257	b_DE	0.530834420941876
237	ENSG00000177989	a_all	NA
238	ENSG00000177989	b_DE	NA
239	ENSG00000132109	a_all	1.27333816420078
240	ENSG00000132109	b_DE	1.27333816420078
241	ENSG00000108342	a_all	1.84526392354624
242	ENSG00000108342	b_DE	1.84526392354624
243	ENSG00000003402	a_all	-2.61862922122842
244	ENSG00000003402	b_DE	-2.61862922122842
245	ENSG00000188599	a_all	NA
246	ENSG00000188599	b_DE	NA
247	ENSG00000025708	a_all	0.541995746799226
248	ENSG00000025708	b_DE	0.541995746799226
249	ENSG00000169429	a_all	NA
250	ENSG00000169429	b_DE	NA
251	ENSG00000170345	a_all	-0.494484898137995
252	ENSG00000170345	b_DE	-0.494484898137995
253	ENSG00000164136	a_all	1.87927939735406
254	ENSG00000164136	b_DE	1.87927939735406
255	ENSG00000060491	a_all	-1.50244795283351
256	ENSG00000060491	b_DE	-1.50244795283351
257	ENSG00000197536	a_all	NA
258	ENSG00000197536	b_DE	NA
259	ENSG00000185215	a_all	0.60799583993626
260	ENSG00000185215	b_DE	0.60799583993626
261	ENSG00000185485	a_all	NA
262	ENSG00000185485	b_DE	NA
263	ENSG00000184465	a_all	-0.4256389931829
264	ENSG00000184465	b_DE	-0.4256389931829
265	ENSG00000223705	a_all	NA
266	ENSG00000223705	b_DE	NA
267	ENSG00000073756	a_all	1.9025520498258
268	ENSG00000073756	b_DE	1.9025520498258
269	ENSG00000137802	a_all	-0.397895438678989
270	ENSG00000137802	b_DE	-0.397895438678989
271	ENSG00000198804	a_all	0.605374946458882
272	ENSG00000198804	b_DE	0.605374946458882
273	ENSG00000108848	a_all	-1.34622804697518
274	ENSG00000108848	b_DE	-1.34622804697518
275	ENSG00000162645	a_all	NA
276	ENSG00000162645	b_DE	NA
277	ENSG00000064932	a_all	-0.800626268217949
278	ENSG00000064932	b_DE	-0.800626268217949
279	ENSG00000176444	a_all	0.152942834843968
280	ENSG00000176444	b_DE	0.152942834843968
281	ENSG00000153234	a_all	1.91282380641325
282	ENSG00000153234	b_DE	1.91282380641325
283	ENSG00000272886	a_all	-0.795296696262571
284	ENSG00000272886	b_DE	-0.795296696262571
285	ENSG00000106133	a_all	NA
286	ENSG00000106133	b_DE	NA
287	ENSG00000112096	a_all	1.43675443596827
288	ENSG00000112096	b_DE	1.43675443596827
289	ENSG00000144655	a_all	0.892147819235454
290	ENSG00000144655	b_DE	0.892147819235454
291	ENSG00000173918	a_all	1.48147200767746
292	ENSG00000173918	b_DE	1.48147200767746
293	ENSG00000276966	a_all	NA
294	ENSG00000276966	b_DE	NA
295	ENSG00000185880	a_all	2.08446366105473
296	ENSG00000185880	b_DE	2.08446366105473
297	ENSG00000151014	a_all	NA
298	ENSG00000151014	b_DE	NA
299	ENSG00000120217	a_all	2.85941556859236
300	ENSG00000120217	b_DE	2.85941556859236
301	ENSG00000140464	a_all	-1.50174713985996
302	ENSG00000140464	b_DE	-1.50174713985996
303	ENSG00000104804	a_all	NA
304	ENSG00000104804	b_DE	NA
305	ENSG00000165494	a_all	-2.09059511341528
306	ENSG00000165494	b_DE	-2.09059511341528
307	ENSG00000136514	a_all	NA
308	ENSG00000136514	b_DE	NA
309	ENSG00000266074	a_all	0.217771141510295
310	ENSG00000266074	b_DE	0.217771141510295
311	ENSG00000162692	a_all	2.72674444439236
312	ENSG00000162692	b_DE	2.72674444439236
313	ENSG00000173212	a_all	1.25287824578124
314	ENSG00000173212	b_DE	1.25287824578124
315	ENSG00000180828	a_all	2.61635162967832
316	ENSG00000180828	b_DE	2.61635162967832
317	ENSG00000003756	a_all	-1.53762224160482
318	ENSG00000003756	b_DE	-1.53762224160482
319	ENSG00000242338	a_all	NA
320	ENSG00000242338	b_DE	NA
321	ENSG00000145365	a_all	0.329185571013345
322	ENSG00000145365	b_DE	0.329185571013345
323	ENSG00000176155	a_all	0.237433283375315
324	ENSG00000176155	b_DE	0.237433283375315
325	ENSG00000150630	a_all	-0.0316590013211036
326	ENSG00000150630	b_DE	-0.0316590013211036
327	ENSG00000228409	a_all	NA
328	ENSG00000228409	b_DE	NA
329	ENSG00000152778	a_all	NA
330	ENSG00000152778	b_DE	NA
331	ENSG00000140398	a_all	0.883693410913973
332	ENSG00000140398	b_DE	0.883693410913973
333	ENSG00000197837	a_all	NA
334	ENSG00000197837	b_DE	NA
335	ENSG00000169248	a_all	1.97006998558416
336	ENSG00000169248	b_DE	1.97006998558416
337	ENSG00000213918	a_all	-0.329874290028926
338	ENSG00000213918	b_DE	-0.329874290028926
339	ENSG00000138135	a_all	0.622394248913648
340	ENSG00000138135	b_DE	0.622394248913648
341	ENSG00000197774	a_all	-0.252148204471728
342	ENSG00000197774	b_DE	-0.252148204471728
343	ENSG00000135111	a_all	0.846679792285756
344	ENSG00000135111	b_DE	0.846679792285756
345	ENSG00000127666	a_all	NA
346	ENSG00000127666	b_DE	NA
347	ENSG00000138834	a_all	-0.554879250910026
348	ENSG00000138834	b_DE	-0.554879250910026
349	ENSG00000114857	a_all	-1.49423554888285
350	ENSG00000114857	b_DE	-1.49423554888285
351	ENSG00000178685	a_all	1.52576077952762
352	ENSG00000178685	b_DE	1.52576077952762
353	ENSG00000283091	a_all	NA
354	ENSG00000283091	b_DE	NA
355	ENSG00000111011	a_all	-3.19613429914717
356	ENSG00000111011	b_DE	-3.19613429914717
357	ENSG00000159128	a_all	0.518900631069009
358	ENSG00000159128	b_DE	0.518900631069009
359	ENSG00000133106	a_all	2.05314555108518
360	ENSG00000133106	b_DE	2.05314555108518
361	ENSG00000167483	a_all	1.71630577991117
362	ENSG00000167483	b_DE	1.71630577991117
363	ENSG00000223959	a_all	NA
364	ENSG00000223959	b_DE	NA
365	ENSG00000233586	a_all	NA
366	ENSG00000233586	b_DE	NA
367	ENSG00000270672	a_all	NA
368	ENSG00000270672	b_DE	NA
369	ENSG00000145632	a_all	0.693290743022232
370	ENSG00000145632	b_DE	0.693290743022232
371	ENSG00000147454	a_all	0.155548601888783
372	ENSG00000147454	b_DE	0.155548601888783
373	ENSG00000115919	a_all	0.559874744820802
374	ENSG00000115919	b_DE	0.559874744820802
375	ENSG00000132481	a_all	-1.43193571177335
376	ENSG00000132481	b_DE	-1.43193571177335
377	ENSG00000145777	a_all	-0.970209271780209
378	ENSG00000145777	b_DE	-0.970209271780209
379	ENSG00000102921	a_all	-0.633358221490857
380	ENSG00000102921	b_DE	-0.633358221490857
381	ENSG00000130813	a_all	0.807645608939626
382	ENSG00000130813	b_DE	0.807645608939626
383	ENSG00000119698	a_all	1.20755009975732
384	ENSG00000119698	b_DE	1.20755009975732
385	ENSG00000135473	a_all	-2.59728295879003
386	ENSG00000135473	b_DE	-2.59728295879003
387	ENSG00000187479	a_all	NA
388	ENSG00000187479	b_DE	NA
389	ENSG00000215908	a_all	NA
390	ENSG00000215908	b_DE	NA
391	ENSG00000171621	a_all	0.264854528846278
392	ENSG00000171621	b_DE	0.264854528846278
393	ENSG00000067082	a_all	-1.88661987924586
394	ENSG00000067082	b_DE	-1.88661987924586
395	ENSG00000105376	a_all	NA
396	ENSG00000105376	b_DE	NA
397	ENSG00000282888	a_all	NA
398	ENSG00000282888	b_DE	NA
399	ENSG00000113240	a_all	-3.29739436325969
400	ENSG00000113240	b_DE	-3.29739436325969
401	ENSG00000184979	a_all	NA
402	ENSG00000184979	b_DE	NA
403	ENSG00000175265	a_all	NA
404	ENSG00000175265	b_DE	NA
405	ENSG00000166012	a_all	-0.229441287266709
406	ENSG00000166012	b_DE	-0.229441287266709
407	ENSG00000164920	a_all	1.61190229879967
408	ENSG00000164920	b_DE	1.61190229879967
409	ENSG00000256618	a_all	NA
410	ENSG00000256618	b_DE	NA
411	ENSG00000270379	a_all	2.64155171820138
412	ENSG00000270379	b_DE	2.64155171820138
413	ENSG00000196123	a_all	NA
414	ENSG00000196123	b_DE	NA
415	ENSG00000269028	a_all	NA
416	ENSG00000269028	b_DE	NA
417	ENSG00000225697	a_all	-1.20186915097971
418	ENSG00000225697	b_DE	-1.20186915097971
419	ENSG00000164400	a_all	2.01495970764418
420	ENSG00000164400	b_DE	2.01495970764418
421	ENSG00000168398	a_all	1.37730365779266
422	ENSG00000168398	b_DE	1.37730365779266
423	ENSG00000095951	a_all	-1.59617752053443
424	ENSG00000095951	b_DE	-1.59617752053443
425	ENSG00000145901	a_all	0.298956218004444
426	ENSG00000145901	b_DE	0.298956218004444
427	ENSG00000105559	a_all	2.47054142299948
428	ENSG00000105559	b_DE	2.47054142299948
429	ENSG00000272645	a_all	NA
430	ENSG00000272645	b_DE	NA
431	ENSG00000178607	a_all	-0.617091593793904
432	ENSG00000178607	b_DE	-0.617091593793904
433	ENSG00000243716	a_all	NA
434	ENSG00000243716	b_DE	NA
435	ENSG00000183486	a_all	NA
436	ENSG00000183486	b_DE	NA
437	ENSG00000006062	a_all	-0.28618574014652
438	ENSG00000006062	b_DE	-0.28618574014652
439	ENSG00000113108	a_all	0.095032513982813
440	ENSG00000113108	b_DE	0.095032513982813
441	ENSG00000177606	a_all	-0.695918582076122
442	ENSG00000177606	b_DE	-0.695918582076122
443	ENSG00000214176	a_all	NA
444	ENSG00000214176	b_DE	NA
445	ENSG00000137776	a_all	-1.58095143552383
446	ENSG00000137776	b_DE	-1.58095143552383
447	ENSG00000258367	a_all	NA
448	ENSG00000258367	b_DE	NA
449	ENSG00000173846	a_all	0.38044748888627
450	ENSG00000173846	b_DE	0.38044748888627
451	ENSG00000158805	a_all	-0.342973092789242
452	ENSG00000158805	b_DE	-0.342973092789242
453	ENSG00000129595	a_all	0.84482694595333
454	ENSG00000129595	b_DE	0.84482694595333
455	ENSG00000160781	a_all	2.33617783544067
456	ENSG00000160781	b_DE	2.33617783544067
457	ENSG00000282458	a_all	NA
458	ENSG00000282458	b_DE	NA
459	ENSG00000183718	a_all	-0.0686329186663494
460	ENSG00000183718	b_DE	-0.0686329186663494
461	ENSG00000132003	a_all	-0.231490033736422
462	ENSG00000132003	b_DE	-0.231490033736422
463	ENSG00000146457	a_all	0.555347040032335
464	ENSG00000146457	b_DE	0.555347040032335
465	ENSG00000119280	a_all	0.560924013698068
466	ENSG00000119280	b_DE	0.560924013698068
467	ENSG00000123243	a_all	0.677921691193831
468	ENSG00000123243	b_DE	0.677921691193831
469	ENSG00000104312	a_all	0.858078876485694
470	ENSG00000104312	b_DE	0.858078876485694
471	ENSG00000171163	a_all	-2.04327217980281
472	ENSG00000171163	b_DE	-2.04327217980281
473	ENSG00000204642	a_all	NA
474	ENSG00000204642	b_DE	NA
475	ENSG00000119508	a_all	2.07103849396291
476	ENSG00000119508	b_DE	2.07103849396291
477	ENSG00000162654	a_all	NA
478	ENSG00000162654	b_DE	NA
479	ENSG00000255823	a_all	NA
480	ENSG00000255823	b_DE	NA
481	ENSG00000138386	a_all	-1.18218842674818
482	ENSG00000138386	b_DE	-1.18218842674818
483	ENSG00000075426	a_all	0.868695892275462
484	ENSG00000075426	b_DE	0.868695892275462
485	ENSG00000149451	a_all	-0.361187489199419
486	ENSG00000149451	b_DE	-0.361187489199419
487	ENSG00000204149	a_all	NA
488	ENSG00000204149	b_DE	NA
489	ENSG00000228327	a_all	NA
490	ENSG00000228327	b_DE	NA
491	ENSG00000242294	a_all	NA
492	ENSG00000242294	b_DE	NA
493	ENSG00000226232	a_all	NA
494	ENSG00000226232	b_DE	NA
495	ENSG00000251474	a_all	NA
496	ENSG00000251474	b_DE	NA
497	ENSG00000149289	a_all	-3.96135143723187
498	ENSG00000149289	b_DE	-3.96135143723187
499	ENSG00000138496	a_all	1.403506963915
500	ENSG00000138496	b_DE	1.403506963915
501	ENSG00000088756	a_all	0.667583500382355
502	ENSG00000088756	b_DE	0.667583500382355
503	ENSG00000189136	a_all	NA
504	ENSG00000189136	b_DE	NA
505	ENSG00000187961	a_all	-0.370360291147239
506	ENSG00000187961	b_DE	-0.370360291147239
507	ENSG00000204256	a_all	-1.33591327299894
508	ENSG00000204256	b_DE	-1.33591327299894
509	ENSG00000196739	a_all	NA
510	ENSG00000196739	b_DE	NA
511	ENSG00000183891	a_all	0.651619687865173
512	ENSG00000183891	b_DE	0.651619687865173
513	ENSG00000110888	a_all	-0.611540998008179
514	ENSG00000110888	b_DE	-0.611540998008179
515	ENSG00000184545	a_all	0.732519827772126
516	ENSG00000184545	b_DE	0.732519827772126
517	ENSG00000204138	a_all	0.117587324932636
518	ENSG00000204138	b_DE	0.117587324932636
519	ENSG00000128159	a_all	-0.60171514765254
520	ENSG00000128159	b_DE	-0.60171514765254
521	ENSG00000112773	a_all	1.55756583020531
522	ENSG00000112773	b_DE	1.55756583020531
523	ENSG00000134326	a_all	2.54858252291267
524	ENSG00000134326	b_DE	2.54858252291267
525	ENSG00000172613	a_all	-0.134194956479438
526	ENSG00000172613	b_DE	-0.134194956479438
527	ENSG00000250251	a_all	NA
528	ENSG00000250251	b_DE	NA
529	ENSG00000243302	a_all	NA
530	ENSG00000243302	b_DE	NA
531	ENSG00000198840	a_all	1.38182325964835
532	ENSG00000198840	b_DE	1.38182325964835
533	ENSG00000130775	a_all	-0.411725880502112
534	ENSG00000130775	b_DE	-0.411725880502112
535	ENSG00000100336	a_all	NA
536	ENSG00000100336	b_DE	NA
537	ENSG00000155287	a_all	-1.01651199973892
538	ENSG00000155287	b_DE	-1.01651199973892
539	ENSG00000270276	a_all	NA
540	ENSG00000270276	b_DE	NA
541	ENSG00000170581	a_all	1.12040767138635
542	ENSG00000170581	b_DE	1.12040767138635
543	ENSG00000221869	a_all	NA
544	ENSG00000221869	b_DE	NA
545	ENSG00000162194	a_all	NA
546	ENSG00000162194	b_DE	NA
547	ENSG00000211445	a_all	NA
548	ENSG00000211445	b_DE	NA
549	ENSG00000234518	a_all	NA
550	ENSG00000234518	b_DE	NA
551	ENSG00000167604	a_all	-0.990762392364448
552	ENSG00000167604	b_DE	-0.990762392364448
553	ENSG00000168137	a_all	-0.912348837799709
554	ENSG00000168137	b_DE	-0.912348837799709
555	ENSG00000273802	a_all	NA
556	ENSG00000273802	b_DE	NA
557	ENSG00000225151	a_all	NA
558	ENSG00000225151	b_DE	NA
559	ENSG00000198938	a_all	0.718631365289849
560	ENSG00000198938	b_DE	0.718631365289849
561	ENSG00000250959	a_all	NA
562	ENSG00000250959	b_DE	NA
563	ENSG00000104957	a_all	-1.9902287577393
564	ENSG00000104957	b_DE	-1.9902287577393
565	ENSG00000230715	a_all	NA
566	ENSG00000230715	b_DE	NA
567	ENSG00000165105	a_all	1.30903107992576
568	ENSG00000165105	b_DE	1.30903107992576
569	ENSG00000122484	a_all	-0.629940585936624
570	ENSG00000122484	b_DE	-0.629940585936624
571	ENSG00000168394	a_all	-0.538245622394447
572	ENSG00000168394	b_DE	-0.538245622394447
573	ENSG00000059378	a_all	0.870657707057092
574	ENSG00000059378	b_DE	0.870657707057092
575	ENSG00000102794	a_all	NA
576	ENSG00000102794	b_DE	NA
577	ENSG00000119640	a_all	-0.974310159993669
578	ENSG00000119640	b_DE	-0.974310159993669
579	ENSG00000140853	a_all	3.39351992567945
580	ENSG00000140853	b_DE	3.39351992567945
581	ENSG00000162231	a_all	-4.41523401108404
582	ENSG00000162231	b_DE	-4.41523401108404
583	ENSG00000182324	a_all	1.10461315991681
584	ENSG00000182324	b_DE	1.10461315991681
585	ENSG00000282957	a_all	NA
586	ENSG00000282957	b_DE	NA
587	ENSG00000103168	a_all	-1.44404700040212
588	ENSG00000103168	b_DE	-1.44404700040212
589	ENSG00000139190	a_all	-0.259186617465381
590	ENSG00000139190	b_DE	-0.259186617465381
591	ENSG00000135821	a_all	-2.28078101027461
592	ENSG00000135821	b_DE	-2.28078101027461
593	ENSG00000158406	a_all	NA
594	ENSG00000158406	b_DE	NA
595	ENSG00000142102	a_all	0.0891466405487853
596	ENSG00000142102	b_DE	0.0891466405487853
597	ENSG00000174720	a_all	NA
598	ENSG00000174720	b_DE	NA
599	ENSG00000010818	a_all	-1.74388114449528
600	ENSG00000010818	b_DE	-1.74388114449528
601	ENSG00000162086	a_all	NA
602	ENSG00000162086	b_DE	NA
603	ENSG00000139287	a_all	0.566520426844573
604	ENSG00000139287	b_DE	0.566520426844573
605	ENSG00000140400	a_all	-1.07163403401437
606	ENSG00000140400	b_DE	-1.07163403401437
607	ENSG00000187764	a_all	0.912525545903176
608	ENSG00000187764	b_DE	0.912525545903176
609	ENSG00000157601	a_all	NA
610	ENSG00000157601	b_DE	NA
611	ENSG00000132510	a_all	0.411464348760147
612	ENSG00000132510	b_DE	0.411464348760147
613	ENSG00000164877	a_all	-2.10631640239235
614	ENSG00000164877	b_DE	-2.10631640239235
615	ENSG00000135164	a_all	-0.891436805183443
616	ENSG00000135164	b_DE	-0.891436805183443
617	ENSG00000168062	a_all	2.49861275113936
618	ENSG00000168062	b_DE	2.49861275113936
619	ENSG00000204569	a_all	-1.62477792308604
620	ENSG00000204569	b_DE	-1.62477792308604
621	ENSG00000156232	a_all	0.667445226109097
622	ENSG00000156232	b_DE	0.667445226109097
623	ENSG00000272578	a_all	NA
624	ENSG00000272578	b_DE	NA
625	ENSG00000106258	a_all	NA
626	ENSG00000106258	b_DE	NA
627	ENSG00000112208	a_all	-2.93506975191821
628	ENSG00000112208	b_DE	-2.93506975191821
629	ENSG00000283004	a_all	NA
630	ENSG00000283004	b_DE	NA
631	ENSG00000069020	a_all	NA
632	ENSG00000069020	b_DE	NA
633	ENSG00000172602	a_all	0.512797780127923
