ENSMMUG00000014338	1952
ENSMMUG00000011114	1521
ENSMMUG00000023592	1780
ENSMMUG00000022566	1266
ENSMMUG00000010267	5045
ENSMMUG00000009899	1488
ENSMMUG00000007468	1375
ENSMMUG00000003496	156
ENSMMUG00000018784	2226
ENSMMUG00000004089	1514
ENSMMUG00000004218	525
ENSMMUG00000004327	484
ENSMMUG00000005761	1149
ENSMMUG00000020624	1749
ENSMMUG00000009859	2808
ENSMMUG00000019617	1929
ENSMMUG00000010386	993
ENSMMUG00000023396	1563
ENSMMUG00000029009	231
ENSMMUG00000003319	6420
ENSMMUG00000012642	318
ENSMMUG00000001001	453
ENSMMUG00000029257	1371
ENSMMUG00000008747	351
ENSMMUG00000007910	997
ENSMMUG00000001427	3014
ENSMMUG00000017675	3780
ENSMMUG00000003141	465
ENSMMUG00000011901	443
ENSMMUG00000011687	2706
ENSMMUG00000029598	492
ENSMMUG00000013768	2328
ENSMMUG00000009645	149
ENSMMUG00000019421	3733
ENSMMUG00000023258	2130
ENSMMUG00000021791	1581
ENSMMUG00000021775	1908
ENSMMUG00000000747	1632
ENSMMUG00000030965	673
ENSMMUG00000004217	1676
ENSMMUG00000016384	1797
ENSMMUG00000019906	4192
ENSMMUG00000005086	1307
ENSMMUG00000003201	1872
ENSMMUG00000032261	276
ENSMMUG00000019712	975
ENSMMUG00000018566	4018
ENSMMUG00000029007	2609
ENSMMUG00000003873	393
ENSMMUG00000007003	1544
ENSMMUG00000010798	1105
ENSMMUG00000015181	4750
ENSMMUG00000030305	1287
ENSMMUG00000017422	1109
ENSMMUG00000006726	1524
ENSMMUG00000023507	1593
ENSMMUG00000030771	483
ENSMMUG00000020086	2440
ENSMMUG00000008555	2579
ENSMMUG00000015436	3704
ENSMMUG00000013985	660
ENSMMUG00000000983	1511
ENSMMUG00000020152	495
ENSMMUG00000018456	2113
ENSMMUG00000017631	1959
ENSMMUG00000019866	2076
ENSMMUG00000006283	531
ENSMMUG00000016082	1263
ENSMMUG00000015148	1143
ENSMMUG00000013950	629
ENSMMUG00000012134	375
ENSMMUG00000029892	357
ENSMMUG00000009484	2248
ENSMMUG00000014761	1603
ENSMMUG00000021114	1679
ENSMMUG00000005067	2106
ENSMMUG00000021081	1354
ENSMMUG00000010075	1138
ENSMMUG00000023333	1065
ENSMMUG00000022797	363
ENSMMUG00000015873	1041
ENSMMUG00000030702	459
ENSMMUG00000008465	813
ENSMMUG00000014920	378
ENSMMUG00000028731	840
ENSMMUG00000006388	2489
ENSMMUG00000029989	354
ENSMMUG00000016621	849
ENSMMUG00000016220	2150
ENSMMUG00000005641	213
ENSMMUG00000020148	2082
ENSMMUG00000019942	1008
ENSMMUG00000017641	4905
ENSMMUG00000000766	1884
ENSMMUG00000001235	996
ENSMMUG00000008185	330
ENSMMUG00000001768	3029
ENSMMUG00000020123	2295
ENSMMUG00000023163	1994
ENSMMUG00000023408	4959
ENSMMUG00000020061	2133
ENSMMUG00000032229	189
ENSMMUG00000002024	309
ENSMMUG00000029732	282
ENSMMUG00000031645	378
ENSMMUG00000004328	2286
ENSMMUG00000007613	483
ENSMMUG00000000871	4824
ENSMMUG00000016360	3063
ENSMMUG00000009679	2760
ENSMMUG00000014887	3347
ENSMMUG00000018152	1146
ENSMMUG00000006250	555
ENSMMUG00000020311	525
ENSMMUG00000011567	2808
ENSMMUG00000015135	6550
ENSMMUG00000029576	198
ENSMMUG00000018428	330
ENSMMUG00000006511	2391
ENSMMUG00000020999	1401
ENSMMUG00000009682	1829
ENSMMUG00000017006	853
ENSMMUG00000017756	678
ENSMMUG00000020097	1440
ENSMMUG00000010618	396
ENSMMUG00000005085	855
ENSMMUG00000017029	1102
ENSMMUG00000031192	369
ENSMMUG00000029486	504
ENSMMUG00000030279	2689
ENSMMUG00000003444	464
ENSMMUG00000013281	3287
ENSMMUG00000006191	1710
ENSMMUG00000009177	1731
ENSMMUG00000004406	707
ENSMMUG00000000552	1352
ENSMMUG00000013910	1365
ENSMMUG00000014146	1586
ENSMMUG00000009120	1032
ENSMMUG00000003894	522
ENSMMUG00000020991	209
ENSMMUG00000011459	1308
ENSMMUG00000014908	420
ENSMMUG00000008222	1311
ENSMMUG00000029536	1452
ENSMMUG00000005649	4068
ENSMMUG00000014746	659
ENSMMUG00000030954	435
ENSMMUG00000005124	807
ENSMMUG00000015304	553
ENSMMUG00000032454	501
ENSMMUG00000002419	1758
ENSMMUG00000031575	300
ENSMMUG00000014494	853
ENSMMUG00000020718	1428
ENSMMUG00000030730	195
ENSMMUG00000020084	5948
ENSMMUG00000007726	2791
ENSMMUG00000031735	195
ENSMMUG00000031515	423
ENSMMUG00000032335	300
ENSMMUG00000021930	3913
ENSMMUG00000022210	381
ENSMMUG00000018514	1090
ENSMMUG00000023610	1939
ENSMMUG00000001793	1579
ENSMMUG00000012368	396
ENSMMUG00000003408	1055
ENSMMUG00000020988	615
ENSMMUG00000002691	3448
ENSMMUG00000006330	384
ENSMMUG00000013732	1711
ENSMMUG00000032039	387
ENSMMUG00000000332	2757
ENSMMUG00000016450	594
ENSMMUG00000013425	1051
ENSMMUG00000030225	732
ENSMMUG00000014195	2710
ENSMMUG00000015195	510
ENSMMUG00000017586	1181
ENSMMUG00000009313	678
ENSMMUG00000010703	4160
ENSMMUG00000032539	195
ENSMMUG00000012455	1566
ENSMMUG00000004446	2464
ENSMMUG00000006504	405
ENSMMUG00000013192	390
ENSMMUG00000018977	1146
ENSMMUG00000017669	2693
ENSMMUG00000004803	1373
ENSMMUG00000016388	1902
ENSMMUG00000013716	2185
ENSMMUG00000002615	510
ENSMMUG00000015178	3851
ENSMMUG00000022753	1181
ENSMMUG00000001714	3057
ENSMMUG00000002737	1521
ENSMMUG00000021518	2421
ENSMMUG00000017960	507
ENSMMUG00000030295	1292
ENSMMUG00000002531	438
ENSMMUG00000013715	4631
ENSMMUG00000032618	204
ENSMMUG00000008138	273
ENSMMUG00000032367	258
ENSMMUG00000004717	2245
ENSMMUG00000023635	2244
ENSMMUG00000022759	3243
ENSMMUG00000021964	1518
ENSMMUG00000004566	1286
ENSMMUG00000011993	1497
ENSMMUG00000007213	1367
ENSMMUG00000008513	3551
ENSMMUG00000005002	5481
ENSMMUG00000004617	1708
ENSMMUG00000002907	907
ENSMMUG00000017583	1746
ENSMMUG00000005291	2896
ENSMMUG00000003709	1485
ENSMMUG00000021222	255
ENSMMUG00000023385	2933
ENSMMUG00000016149	1835
ENSMMUG00000009548	3785
ENSMMUG00000003461	297
ENSMMUG00000029026	408
ENSMMUG00000019986	495
ENSMMUG00000021091	1617
ENSMMUG00000007922	2369
ENSMMUG00000001411	1068
ENSMMUG00000029871	525
ENSMMUG00000002123	2898
ENSMMUG00000004391	2087
ENSMMUG00000016424	2268
ENSMMUG00000007199	282
ENSMMUG00000011141	333
ENSMMUG00000001699	585
ENSMMUG00000013561	1264
ENSMMUG00000019756	774
ENSMMUG00000012430	1656
ENSMMUG00000001909	4134
ENSMMUG00000016131	693
ENSMMUG00000006052	489
ENSMMUG00000004978	2008
ENSMMUG00000016914	681
ENSMMUG00000013904	303
ENSMMUG00000015103	890
ENSMMUG00000014267	868
ENSMMUG00000020775	1797
ENSMMUG00000018330	1802
ENSMMUG00000011148	1107
ENSMMUG00000009684	2088
ENSMMUG00000003150	2374
ENSMMUG00000009227	1689
ENSMMUG00000000861	282
ENSMMUG00000022723	913
ENSMMUG00000012074	966
ENSMMUG00000003343	2586
ENSMMUG00000010147	1411
ENSMMUG00000017379	1398
ENSMMUG00000016631	3288
ENSMMUG00000031508	1053
ENSMMUG00000031060	648
ENSMMUG00000009982	876
ENSMMUG00000016206	963
ENSMMUG00000029881	651
ENSMMUG00000030695	204
ENSMMUG00000014045	5262
ENSMMUG00000023181	6118
ENSMMUG00000023280	1208
ENSMMUG00000006863	1732
ENSMMUG00000021162	536
ENSMMUG00000018277	2264
ENSMMUG00000029708	444
ENSMMUG00000005422	438
ENSMMUG00000013325	783
ENSMMUG00000012536	1165
ENSMMUG00000003606	780
ENSMMUG00000004179	1909
ENSMMUG00000019461	996
ENSMMUG00000005697	1674
ENSMMUG00000009278	1528
ENSMMUG00000005208	4082
ENSMMUG00000032230	486
ENSMMUG00000003497	14536
ENSMMUG00000000928	1844
ENSMMUG00000005837	411
ENSMMUG00000031944	525
ENSMMUG00000029570	291
ENSMMUG00000008128	2334
ENSMMUG00000028971	189
ENSMMUG00000014134	2116
ENSMMUG00000011817	1223
ENSMMUG00000030432	270
ENSMMUG00000002191	1943
ENSMMUG00000001703	1317
ENSMMUG00000028877	127
ENSMMUG00000007308	1470
ENSMMUG00000031760	447
ENSMMUG00000028847	231
ENSMMUG00000030511	591
ENSMMUG00000006548	6394
ENSMMUG00000021486	252
ENSMMUG00000030137	486
ENSMMUG00000013510	2941
ENSMMUG00000018670	1314
ENSMMUG00000021794	822
ENSMMUG00000006845	339
ENSMMUG00000011135	987
ENSMMUG00000023729	207
ENSMMUG00000002354	2341
ENSMMUG00000008326	2133
ENSMMUG00000013711	933
ENSMMUG00000005519	1650
ENSMMUG00000004143	951
ENSMMUG00000019393	3486
ENSMMUG00000014713	2577
ENSMMUG00000021218	2352
ENSMMUG00000004201	1740
ENSMMUG00000013391	1269
ENSMMUG00000010333	861
ENSMMUG00000001401	582
ENSMMUG00000018289	3391
ENSMMUG00000014407	1008
ENSMMUG00000012352	3146
ENSMMUG00000013937	663
ENSMMUG00000001921	1029
ENSMMUG00000015704	1863
ENSMMUG00000015690	1116
ENSMMUG00000013401	654
ENSMMUG00000007017	508
ENSMMUG00000000108	2759
ENSMMUG00000021967	1479
ENSMMUG00000009089	1620
ENSMMUG00000007584	303
ENSMMUG00000030150	165
ENSMMUG00000015406	1467
ENSMMUG00000003397	2632
ENSMMUG00000030075	493
ENSMMUG00000017298	1212
ENSMMUG00000015646	222
ENSMMUG00000012290	985
ENSMMUG00000008285	1338
ENSMMUG00000000672	1240
ENSMMUG00000003748	1810
ENSMMUG00000016454	1179
ENSMMUG00000007796	195
ENSMMUG00000009263	993
ENSMMUG00000022732	3700
ENSMMUG00000008921	2656
ENSMMUG00000020848	513
ENSMMUG00000019195	999
ENSMMUG00000001669	2625
ENSMMUG00000008838	360
ENSMMUG00000029666	405
ENSMMUG00000021354	1696
ENSMMUG00000021742	1137
ENSMMUG00000030640	471
ENSMMUG00000012130	519
ENSMMUG00000014319	1776
ENSMMUG00000007057	750
ENSMMUG00000011169	3322
ENSMMUG00000031268	462
ENSMMUG00000018885	150
ENSMMUG00000017565	4082
ENSMMUG00000016336	1281
ENSMMUG00000011029	1335
ENSMMUG00000007046	2101
ENSMMUG00000023433	300
ENSMMUG00000009006	3074
ENSMMUG00000011713	1818
ENSMMUG00000021726	1428
ENSMMUG00000000233	345
ENSMMUG00000001445	348
ENSMMUG00000013267	1542
ENSMMUG00000003022	2412
ENSMMUG00000004448	3013
ENSMMUG00000017762	1757
ENSMMUG00000022494	504
ENSMMUG00000010357	1848
ENSMMUG00000016296	3705
ENSMMUG00000012882	1689
ENSMMUG00000012308	165
ENSMMUG00000015146	899
ENSMMUG00000032248	1170
ENSMMUG00000017930	2866
ENSMMUG00000005140	1198
ENSMMUG00000008501	3682
ENSMMUG00000020448	3480
ENSMMUG00000010793	1653
ENSMMUG00000015997	579
ENSMMUG00000032221	279
ENSMMUG00000017914	651
ENSMMUG00000017267	2793
ENSMMUG00000008556	636
ENSMMUG00000003415	963
ENSMMUG00000000147	363
ENSMMUG00000019242	5355
ENSMMUG00000007030	1814
ENSMMUG00000015016	1149
ENSMMUG00000005101	609
ENSMMUG00000003342	1046
ENSMMUG00000013508	2362
ENSMMUG00000031894	237
ENSMMUG00000011558	1539
ENSMMUG00000001422	759
ENSMMUG00000001332	459
ENSMMUG00000013116	1239
ENSMMUG00000003753	432
ENSMMUG00000023759	384
ENSMMUG00000032515	393
ENSMMUG00000029088	1998
ENSMMUG00000010581	6576
ENSMMUG00000020255	2118
ENSMMUG00000022214	933
ENSMMUG00000009241	1121
ENSMMUG00000009840	861
ENSMMUG00000001880	5139
ENSMMUG00000017040	5769
ENSMMUG00000009046	1227
ENSMMUG00000012379	810
ENSMMUG00000000575	1371
ENSMMUG00000030465	911
ENSMMUG00000006137	387
ENSMMUG00000019524	2328
ENSMMUG00000011916	1578
ENSMMUG00000023789	1905
ENSMMUG00000030758	336
ENSMMUG00000002986	465
ENSMMUG00000002878	843
ENSMMUG00000013719	3874
ENSMMUG00000000215	1709
ENSMMUG00000008495	2051
ENSMMUG00000013146	1876
ENSMMUG00000005271	3079
ENSMMUG00000019848	2467
ENSMMUG00000007170	189
ENSMMUG00000008158	441
ENSMMUG00000016810	1746
ENSMMUG00000021901	357
ENSMMUG00000032541	498
ENSMMUG00000007303	3372
ENSMMUG00000004313	699
ENSMMUG00000017278	1279
ENSMMUG00000014828	8058
ENSMMUG00000001251	786
ENSMMUG00000030974	1316
ENSMMUG00000030851	135
ENSMMUG00000031900	261
ENSMMUG00000019687	927
ENSMMUG00000012361	354
ENSMMUG00000006452	1528
ENSMMUG00000031777	246
ENSMMUG00000001077	261
ENSMMUG00000002337	4584
ENSMMUG00000020249	3291
ENSMMUG00000021436	5371
ENSMMUG00000008886	2227
ENSMMUG00000029568	399
ENSMMUG00000001095	2052
ENSMMUG00000023240	3660
ENSMMUG00000031215	411
ENSMMUG00000002352	354
ENSMMUG00000032046	336
ENSMMUG00000010534	796
ENSMMUG00000017439	1815
ENSMMUG00000008145	640
ENSMMUG00000031812	228
ENSMMUG00000012226	168
ENSMMUG00000028976	228
ENSMMUG00000001836	1287
ENSMMUG00000022836	3701
ENSMMUG00000021022	1274
ENSMMUG00000031431	156
ENSMMUG00000029165	658
ENSMMUG00000022299	3822
ENSMMUG00000022136	5562
ENSMMUG00000030042	969
ENSMMUG00000006244	3132
ENSMMUG00000021311	2755
ENSMMUG00000031131	925
ENSMMUG00000021593	369
ENSMMUG00000031634	294
ENSMMUG00000001424	1450
ENSMMUG00000019953	3872
ENSMMUG00000015190	1761
ENSMMUG00000015382	273
ENSMMUG00000008474	1623
ENSMMUG00000005809	1170
ENSMMUG00000011952	2026
ENSMMUG00000030016	3937
ENSMMUG00000006090	1089
ENSMMUG00000009719	2906
ENSMMUG00000014375	3467
ENSMMUG00000005990	900
ENSMMUG00000014172	2943
ENSMMUG00000006263	1804
ENSMMUG00000029851	294
ENSMMUG00000012572	2184
ENSMMUG00000008292	2137
ENSMMUG00000003279	1158
ENSMMUG00000004508	924
ENSMMUG00000006435	525
ENSMMUG00000003671	2394
ENSMMUG00000014376	2430
ENSMMUG00000031512	396
ENSMMUG00000004613	1060
ENSMMUG00000032172	636
ENSMMUG00000029999	969
ENSMMUG00000032082	261
ENSMMUG00000021867	1437
ENSMMUG00000011792	876
ENSMMUG00000021549	1845
ENSMMUG00000007387	3195
ENSMMUG00000015434	1755
ENSMMUG00000016595	3896
ENSMMUG00000013497	351
ENSMMUG00000028809	1554
ENSMMUG00000028909	1110
ENSMMUG00000010875	1281
ENSMMUG00000016313	4970
ENSMMUG00000013268	2791
ENSMMUG00000018245	3816
ENSMMUG00000019454	640
ENSMMUG00000001656	894
ENSMMUG00000028829	168
ENSMMUG00000013503	1436
ENSMMUG00000007949	600
ENSMMUG00000016882	3419
ENSMMUG00000009593	3029
ENSMMUG00000001655	396
ENSMMUG00000029473	381
ENSMMUG00000003077	1101
ENSMMUG00000014963	933
ENSMMUG00000013661	1244
ENSMMUG00000004125	3750
ENSMMUG00000011548	2167
ENSMMUG00000015339	2610
ENSMMUG00000016837	1062
ENSMMUG00000018087	5268
ENSMMUG00000016361	1093
ENSMMUG00000009892	2777
ENSMMUG00000012489	897
ENSMMUG00000015881	636
ENSMMUG00000009783	382
ENSMMUG00000009732	2141
ENSMMUG00000003695	1105
ENSMMUG00000020452	1277
ENSMMUG00000002782	1833
ENSMMUG00000018884	1797
ENSMMUG00000022837	348
ENSMMUG00000018698	1887
ENSMMUG00000023152	822
ENSMMUG00000008891	333
ENSMMUG00000006833	2736
ENSMMUG00000031755	3795
ENSMMUG00000011417	1809
ENSMMUG00000020670	486
ENSMMUG00000032355	765
ENSMMUG00000020622	391
ENSMMUG00000002845	780
ENSMMUG00000012451	1932
ENSMMUG00000014017	3130
ENSMMUG00000013082	2473
ENSMMUG00000019875	1698
ENSMMUG00000030806	956
ENSMMUG00000016591	2373
ENSMMUG00000013059	3839
ENSMMUG00000030612	324
ENSMMUG00000031571	639
ENSMMUG00000011271	4668
ENSMMUG00000005339	579
ENSMMUG00000022326	1298
ENSMMUG00000016908	4349
ENSMMUG00000004197	3116
ENSMMUG00000031748	897
ENSMMUG00000003395	2168
ENSMMUG00000015981	1740
ENSMMUG00000011057	1062
ENSMMUG00000015824	1569
ENSMMUG00000000299	504
ENSMMUG00000031136	501
ENSMMUG00000005579	4960
ENSMMUG00000023800	943
ENSMMUG00000012574	8136
ENSMMUG00000007762	703
ENSMMUG00000021184	2156
ENSMMUG00000019296	114
ENSMMUG00000021025	676
ENSMMUG00000008260	1858
ENSMMUG00000014409	2540
ENSMMUG00000008799	1354
ENSMMUG00000031204	411
ENSMMUG00000013653	5181
ENSMMUG00000008578	1206
ENSMMUG00000015342	684
ENSMMUG00000004589	931
ENSMMUG00000018059	1502
ENSMMUG00000000080	1143
ENSMMUG00000014916	4344
ENSMMUG00000007458	1107
ENSMMUG00000030810	110
ENSMMUG00000007091	603
ENSMMUG00000002513	1048
ENSMMUG00000032414	381
ENSMMUG00000019692	2144
ENSMMUG00000004897	2565
ENSMMUG00000030211	351
ENSMMUG00000014885	1527
ENSMMUG00000007498	450
ENSMMUG00000031624	288
ENSMMUG00000010883	732
ENSMMUG00000009611	1266
ENSMMUG00000032259	231
ENSMMUG00000032149	1098
ENSMMUG00000013675	2500
ENSMMUG00000019910	669
ENSMMUG00000015778	2496
ENSMMUG00000016407	3087
ENSMMUG00000030110	282
ENSMMUG00000008923	1995
ENSMMUG00000004026	3510
ENSMMUG00000000533	1209
ENSMMUG00000032182	732
ENSMMUG00000011509	219
ENSMMUG00000029910	312
ENSMMUG00000016857	3378
ENSMMUG00000001234	249
ENSMMUG00000005598	1588
ENSMMUG00000003966	1501
ENSMMUG00000016315	2145
ENSMMUG00000004594	1276
ENSMMUG00000028717	2544
ENSMMUG00000018535	575
ENSMMUG00000018574	815
ENSMMUG00000029915	414
ENSMMUG00000020290	1589
ENSMMUG00000013370	874
ENSMMUG00000008645	4935
ENSMMUG00000020567	1840
ENSMMUG00000008473	1610
ENSMMUG00000030497	909
ENSMMUG00000029330	258
ENSMMUG00000004526	673
ENSMMUG00000022938	1140
ENSMMUG00000031707	216
ENSMMUG00000012374	2316
ENSMMUG00000032472	207
ENSMMUG00000018898	1848
ENSMMUG00000029961	479
ENSMMUG00000010153	372
ENSMMUG00000013772	1583
ENSMMUG00000017862	3544
ENSMMUG00000014714	2468
ENSMMUG00000014806	3622
ENSMMUG00000001587	1735
ENSMMUG00000015557	315
ENSMMUG00000015500	930
ENSMMUG00000021265	678
ENSMMUG00000018041	2153
ENSMMUG00000001642	1354
ENSMMUG00000023043	256
ENSMMUG00000007324	2318
ENSMMUG00000031541	315
ENSMMUG00000029489	111
ENSMMUG00000020145	4208
ENSMMUG00000010210	2271
ENSMMUG00000016369	960
ENSMMUG00000012165	2127
ENSMMUG00000000457	1697
ENSMMUG00000016616	3491
ENSMMUG00000001169	1755
ENSMMUG00000020089	1575
ENSMMUG00000014506	1620
ENSMMUG00000022228	1017
ENSMMUG00000014826	810
ENSMMUG00000016490	348
ENSMMUG00000023512	222
ENSMMUG00000021477	615
ENSMMUG00000019869	951
ENSMMUG00000012954	942
ENSMMUG00000000319	5488
ENSMMUG00000030078	384
ENSMMUG00000031102	919
ENSMMUG00000009550	1143
ENSMMUG00000013585	318
ENSMMUG00000029187	330
ENSMMUG00000022664	3920
ENSMMUG00000002930	4298
ENSMMUG00000030008	660
ENSMMUG00000003324	1377
ENSMMUG00000029341	375
ENSMMUG00000016034	1488
ENSMMUG00000022879	1102
ENSMMUG00000010929	1002
ENSMMUG00000006732	1743
ENSMMUG00000009487	1656
ENSMMUG00000029727	1509
ENSMMUG00000020477	2028
ENSMMUG00000013962	1074
ENSMMUG00000002343	477
ENSMMUG00000029167	393
ENSMMUG00000022526	963
ENSMMUG00000022872	2383
ENSMMUG00000002842	3193
ENSMMUG00000011594	5699
ENSMMUG00000019040	909
ENSMMUG00000005799	474
ENSMMUG00000032226	273
ENSMMUG00000019669	648
ENSMMUG00000003406	2635
ENSMMUG00000008979	1201
ENSMMUG00000032055	3078
ENSMMUG00000012320	489
ENSMMUG00000004244	1785
ENSMMUG00000023203	1202
ENSMMUG00000003144	1239
ENSMMUG00000001206	273
ENSMMUG00000007092	1608
ENSMMUG00000014054	1440
ENSMMUG00000023506	1104
ENSMMUG00000013858	6933
ENSMMUG00000032474	1962
ENSMMUG00000008163	1159
ENSMMUG00000017228	522
ENSMMUG00000005180	758
ENSMMUG00000018009	464
ENSMMUG00000029051	891
ENSMMUG00000018487	1160
ENSMMUG00000020072	2742
ENSMMUG00000015392	1436
ENSMMUG00000006946	1773
ENSMMUG00000013260	2183
ENSMMUG00000031970	189
ENSMMUG00000007504	4281
ENSMMUG00000029835	942
ENSMMUG00000002219	354
ENSMMUG00000017763	2562
ENSMMUG00000002649	3476
ENSMMUG00000016430	3966
ENSMMUG00000023679	1614
ENSMMUG00000001809	2844
ENSMMUG00000023265	6116
ENSMMUG00000003418	390
ENSMMUG00000014168	1179
ENSMMUG00000009021	1495
ENSMMUG00000021796	1505
ENSMMUG00000000830	678
ENSMMUG00000013099	6481
ENSMMUG00000004198	1509
ENSMMUG00000016333	1454
ENSMMUG00000015314	885
ENSMMUG00000020237	237
ENSMMUG00000003544	1964
ENSMMUG00000030537	111
ENSMMUG00000030292	684
ENSMMUG00000007538	3174
ENSMMUG00000005425	1080
ENSMMUG00000013009	955
ENSMMUG00000001402	2378
ENSMMUG00000009694	3397
ENSMMUG00000020663	1993
ENSMMUG00000001459	728
ENSMMUG00000019325	7650
ENSMMUG00000003887	924
ENSMMUG00000010854	1964
ENSMMUG00000017329	405
ENSMMUG00000030636	51
ENSMMUG00000028970	186
ENSMMUG00000023479	789
ENSMMUG00000029878	267
ENSMMUG00000031745	207
ENSMMUG00000010595	561
ENSMMUG00000022142	1791
ENSMMUG00000007144	996
ENSMMUG00000032465	1392
ENSMMUG00000013482	4488
ENSMMUG00000019834	2552
ENSMMUG00000021511	1797
ENSMMUG00000014542	1507
ENSMMUG00000017133	590
ENSMMUG00000010122	1323
ENSMMUG00000004100	270
ENSMMUG00000014854	552
ENSMMUG00000001460	1288
ENSMMUG00000010526	1512
ENSMMUG00000031582	127
ENSMMUG00000030286	1070
ENSMMUG00000022149	1563
ENSMMUG00000014281	1620
ENSMMUG00000017009	1545
ENSMMUG00000016659	2163
ENSMMUG00000000010	1078
ENSMMUG00000021580	1047
ENSMMUG00000006266	354
ENSMMUG00000000829	3602
ENSMMUG00000005970	1471
ENSMMUG00000009346	2415
ENSMMUG00000011133	1476
ENSMMUG00000000687	846
ENSMMUG00000001906	9439
ENSMMUG00000003861	990
ENSMMUG00000012677	5487
ENSMMUG00000003155	1692
ENSMMUG00000018685	6412
ENSMMUG00000009956	2097
ENSMMUG00000004189	3907
ENSMMUG00000003033	1101
ENSMMUG00000018158	474
ENSMMUG00000000811	1513
ENSMMUG00000001221	3447
ENSMMUG00000004628	522
ENSMMUG00000016997	1835
ENSMMUG00000004369	747
ENSMMUG00000007406	2421
ENSMMUG00000015962	2873
ENSMMUG00000008881	1113
ENSMMUG00000006375	1392
ENSMMUG00000001620	1956
ENSMMUG00000022273	1893
ENSMMUG00000022642	3415
ENSMMUG00000031753	1500
ENSMMUG00000021634	1839
ENSMMUG00000019596	1299
ENSMMUG00000019572	1200
ENSMMUG00000030060	1176
ENSMMUG00000013764	2334
ENSMMUG00000030072	330
ENSMMUG00000013800	2064
ENSMMUG00000007065	351
ENSMMUG00000011500	192
ENSMMUG00000003325	786
ENSMMUG00000031020	141
ENSMMUG00000017096	1006
ENSMMUG00000019616	2961
ENSMMUG00000007649	1963
ENSMMUG00000008834	3252
ENSMMUG00000006709	810
ENSMMUG00000015697	1333
ENSMMUG00000000249	1460
ENSMMUG00000012381	1836
ENSMMUG00000020427	486
ENSMMUG00000032116	300
ENSMMUG00000023813	975
ENSMMUG00000016577	1266
ENSMMUG00000014962	927
ENSMMUG00000031262	963
ENSMMUG00000029942	243
ENSMMUG00000008453	495
ENSMMUG00000022880	1474
ENSMMUG00000030258	210
ENSMMUG00000022645	668
ENSMMUG00000014255	3363
ENSMMUG00000014901	1180
ENSMMUG00000004832	327
ENSMMUG00000001302	2268
ENSMMUG00000016590	429
ENSMMUG00000015558	2939
ENSMMUG00000019043	1679
ENSMMUG00000031765	201
ENSMMUG00000010985	939
ENSMMUG00000020579	521
ENSMMUG00000021207	1781
ENSMMUG00000021139	411
ENSMMUG00000031402	627
ENSMMUG00000018465	986
ENSMMUG00000004529	996
ENSMMUG00000008380	5275
ENSMMUG00000032096	351
ENSMMUG00000003986	408
ENSMMUG00000014869	738
ENSMMUG00000015085	2033
ENSMMUG00000018205	1267
ENSMMUG00000007024	987
ENSMMUG00000014620	3469
ENSMMUG00000009847	1220
