"mouse" "mouse_p" "rat" "rat_p" "rabbit" "rabbit_p" "pig" "pig_p"
"ENSMUSG00000015337" 1.12172638866956 2.08928692356652e-07 0.230702234581226 0.303958976333037 -0.422450334173508 NA -0.667435930124248 0.00569739373740902
"ENSMUSG00000022971" 0.784249948272005 0.00873148383804253 1.06413247748951 NA 1.32315268708964 NA -2.33601657953322 NA
"ENSMUSG00000001270" -3.03950448254733 7.56314084818105e-47 -0.250465238467375 0.0312238590703202 -0.209864961857264 0.632733781072154 -0.0356551657248384 0.879696070714833
"ENSMUSG00000020122" -1.77203383230446 4.88605693571495e-05 0.849150516087562 3.32552352152184e-07 0.435939378552811 0.786451275490082 -0.0265540179681576 0.917863743538865
"ENSMUSG00000021040" -0.663406085990442 0.000543495537253513 0.318024508038096 0.0780830354584557 -0.613790432328082 0.716328873652204 -0.0639497599055821 NA
"ENSMUSG00000021188" -0.479870734265362 0.000671513202517838 -0.546083330988633 1.10119437674486e-05 -1.03501348551124 0.28882988388816 -1.18855310858677 4.68939060475623e-08
"ENSMUSG00000018411" -1.24736734560306 3.60704978353265e-06 -0.455090027629431 6.93847093501947e-06 0.0764971948137104 0.851984236459384 0.0476488977513684 0.803295936553327
"ENSMUSG00000019988" -2.02571172805179 3.14618008607858e-05 -1.34685984784302 8.78421209935075e-08 -0.149250159504482 0.822385476402712 -1.48026426525495 1.76269729610635e-20
"ENSMUSG00000015474" -1.13386231739595 2.75228726378489e-07 -2.60853880176012 4.66242177465946e-66 0.424528260157895 0.262799858291173 -10.9924626366729 7.86063968028027e-14
"ENSMUSG00000021044" 0.787794843782802 0.000547876083951004 0.264482220384984 0.0959082205782381 0.523187607295847 NA 0.881342326317598 3.08279760123451e-08
"ENSMUSG00000004980" 4.79891627074376 5.98199383307543e-15 4.58990089654238 0.0403587278583777 -0.388838571435006 NA 0.276882101622341 0.692036223272431
"ENSMUSG00000022857" -0.433703490306216 0.00764936646226136 0.792935822758349 3.62997349439513e-16 0.0538472736336375 0.891651926729194 0.867570751627082 0.382379405966279
"ENSMUSG00000022898" 1.898944002741 0.00811747616958661 -1.93188758348066 3.22652805394521e-18 -3.96378542487655 NA -0.569336925786359 0.386210986474654
"ENSMUSG00000022790" -0.416385731200193 0.00700036436162848 1.97201798153364 2.51266149216536e-19 0.00622571033484636 NA 0.386862905230693 0.377422534895069
"ENSMUSG00000022008" 0.739863290836474 0.00266872612681023 -1.78088555639559 7.6768849035722e-29 0.885722363860004 0.462809524296931 0.225238629701181 0.1540745170314
"ENSMUSG00000006930" -1.08488981434571 6.76859232875864e-11 0.187060405752058 0.218901854858294 1.14839897540788 1.29895082588795e-07 0.0594421342481778 0.813161425363707
"ENSMUSG00000020864" 1.07137322075551 0.000377400547912275 1.59853510273409 9.14770450484774e-11 1.32315268708964 NA -0.0856341936577891 0.825586416995885
"ENSMUSG00000020076" 1.19432454100637 4.08314738100845e-05 2.74579513004848 9.24359681604574e-72 0.738148166525676 0.028787178586957 0.276107393000693 0.226605576323608
"ENSMUSG00000022540" -0.46562602119581 0.00545962288368942 1.1849540679306 5.10131726815143e-10 -0.51520452376235 NA -1.12940509668025 0.063281084794329
"ENSMUSG00000022864" 1.00063011602139 0.00766939214862367 1.72088637085579 3.56731052090047e-19 -2.34019035324301 5.03193186387139e-21 0.0583818964596619 0.889053388426446
"ENSMUSG00000012126" -0.792173817285006 2.25042582733558e-08 0.131897242532447 0.263885348177979 0.523187607295847 NA -0.0518095933342275 0.98719311775224
"ENSMUSG00000005357" -9.83550738776915 3.45640840317155e-14 1.19838186213136 0.000869706827751853 -0.0154220335475811 0.968231431026653 -0.164137416505696 0.532279143148624
"ENSMUSG00000020289" 2.30126613764879 8.83684183806308e-05 -0.0573155727094334 0.682835449558975 0.556202460575124 NA -0.706090964502886 0.0656170434567479
"ENSMUSG00000020600" -0.682645623719875 0.000189587456795017 -0.461204865575116 7.27402843910805e-05 1.12974528730823 NA -0.282105937025367 0.103114494617342
"ENSMUSG00000020436" -4.54995360726221 0.000135408515868743 -0.79561282489198 1.33816744497918e-09 0.523187607295847 NA 0.266283459242023 0.775606561550384
"ENSMUSG00000022837" -2.61503286382389 0.00743576260192838 0.0723960554360993 NA -0.404499745808281 0.668022508827242 -1.3905744819269 0.375577232043428
"ENSMUSG00000008730" 2.64348239379458 1.08073018916476e-09 1.35198279278692 0.592462637475927 -0.418762344470731 0.0851771280344641 -1.36517807730122 0.0239584007331713
"ENSMUSG00000022871" -0.781144987943541 0.00774756985230341 1.93879960680925 4.04933125259053e-17 0.842514922068581 6.73727750413827e-05 -0.485396436173736 0.370338011243769
"ENSMUSG00000020891" -0.616337769626435 0.000410979784162743 0.639396381071441 0.00125693107767859 -0.180437301257494 0.772815464377053 0.23379512796704 0.854851170421086
"ENSMUSG00000021428" 1.40222867902192 0.00106759225843322 -0.317721297321807 0.166683093607415 0.0656516517697671 0.876211939360369 1.06333755356999 7.327846807842e-18
"ENSMUSG00000021890" -0.655703399030085 0.00220475066606292 0.261403248057328 0.611120102582355 0.433549418880968 NA 1.44682087961761 NA
"ENSMUSG00000020193" 1.75516633945093 6.40850152762456e-05 0.0883069214326446 0.965030164569013 0.591171131915837 0.0807301865429211 -0.336365860174218 0.680501885151417
"ENSMUSG00000020827" -0.622991570663414 0.000336820202839682 -0.658035791028982 NA 0.45380188650632 0.757743173374828 -0.114527152736027 0.849085350880997
"ENSMUSG00000015501" -1.26330973195488 2.84314081651242e-07 2.91520022833801 0.0356668620364995 -1.22463053572513 0.218821538145136 -0.530587481768286 0.000243763630984297
"ENSMUSG00000018169" 1.29493325975808 3.00663518949964e-06 -0.532741554021159 0.0021270424365841 -0.766371439984223 0.0706589212424257 1.99222839945672 NA
"ENSMUSG00000020721" 2.60599110575601 0.00026579723836347 0.970721317814627 1.1748326115209e-09 0.698085114245211 0.635820294121617 0.0472477013415023 0.798010918362984
"ENSMUSG00000020279" 3.4799866686033 8.59519473788522e-05 -0.1039269640082 0.688968646449098 0.829166151204888 0.703232322671756 -0.550816431646227 0.0649025570254996
"ENSMUSG00000022057" 1.24587869686089 0.00283722361542682 0.656983690346005 NA -1.55287650757009 0.00121915106360045 0.665642542766325 0.169320814417444
"ENSMUSG00000020638" -0.827620361506233 0.000210444683865006 1.12008040862032 0.00113007458908609 0.164163384633896 0.740150110030164 -0.982270431339234 0.105506580445179
"ENSMUSG00000006522" 1.27674958790465 1.39663369035566e-11 -0.155979624042558 0.448659933471542 -0.377477117409597 0.829172802673823 1.37495811491808 0.331114258628401
"ENSMUSG00000020928" -1.00654348047396 0.000446072030589612 1.36167246900802 3.04690453921319e-11 -1.29432295369393 0.417057714997605 -0.0528111356256047 0.805834221910521
"ENSMUSG00000021707" -0.909398142855139 0.00165326488914222 0.384496164504376 0.138632877849856 1.57159114514527 0.217359188235649 0.119703218289937 0.557354371041349
"ENSMUSG00000021193" 0.984101906472917 0.000681303285898209 -0.125828518573584 0.339558111226139 -0.18019507816412 0.826835475681258 -0.947260688777709 0.307134593423615
"ENSMUSG00000022991" 0.819419766223035 0.00902359457424227 0.516909990074321 0.0299082192671146 -0.248608637068177 NA 0.0176910830285592 0.99132501901438
"ENSMUSG00000023044" -0.432404087030722 0.00960009294130148 0.380790654837903 0.0525322227058159 2.03549351227894 0.000559333115883191 -4.80534319483263 2.06359542683971e-50
"ENSMUSG00000016239" -0.684962994974307 6.57187214350559e-07 -0.27350546806623 0.117034393504296 -0.0398137590051006 0.943088064561338 -0.120256793374009 0.429095284465548
"ENSMUSG00000001089" -5.97876530292199 2.49499453746387e-52 0.0502219828684339 0.779974895853482 -2.18838497369473 0.000160807034231309 0.646906446811728 2.98940238384178e-05
"ENSMUSG00000015452" -1.69112829244835 2.63679906438696e-07 3.33346379057504 1.04563666321498e-65 0.523187607295847 NA -0.869744821485707 1.05638441978977e-13
"ENSMUSG00000020776" -2.49868502858404 0.000287074667572284 -0.932326960087129 0.00363719059306323 0.898216519173149 NA -0.156715826209196 0.789746818699123
"ENSMUSG00000004655" 1.6029685225539 6.01341197106444e-16 -0.443524064608292 0.0557256876890818 -0.941294630145399 NA 0.981583983185579 NA
"ENSMUSG00000010406" -1.45271605240611 1.041922990388e-08 -0.513941833137452 NA 0.323271641496347 0.763394694892529 0.918573291676918 3.74407850946258e-09
"ENSMUSG00000021978" 0.590682204837666 0.00254807315533384 -0.256896488311529 0.141155808602592 1.10305114209861 NA -0.770744960768359 0.172517138736023
"ENSMUSG00000020375" 1.31112947701697 0.000110035609971504 3.11516586853263 6.42127265349129e-09 -4.17199093823182 0.0165519872177103 0.225527963537052 0.546315259667821
"ENSMUSG00000018581" 0.95807001319192 4.56117801155864e-06 0.498214986289606 1.79487850398663e-05 -0.00548910806667001 0.996773357845655 -0.257385078634305 0.660659997210395
"ENSMUSG00000022659" 0.908246427108723 0.00617930806893494 -0.0955370452805819 0.769669666133826 0.121349459320605 0.733978800091275 0.032059202691182 0.893907563553588
"ENSMUSG00000005360" -2.00680330085483 3.46594669107376e-14 -0.127242071570757 0.311970617227707 -0.773035510992983 NA -0.191000955008404 0.762305126260813
"ENSMUSG00000020562" 0.994008617395785 0.000175521079147067 0.395180917228722 0.0273863101773301 -0.0656133611901937 0.968231431026653 -0.401964668586821 NA
"ENSMUSG00000004996" 5.47111344903408 6.56755938870496e-15 0.279015156417764 0.917938698458647 3.48495272915523 NA 0.145478787974113 0.527836334829204
"ENSMUSG00000000959" -2.78159219506618 2.09564189367174e-58 -0.282018059492173 0.0123114435556304 -5.30554634378588 1.55694373397487e-06 -0.99640433250123 3.8857942984751e-09
"ENSMUSG00000021782" -0.793300369358903 0.00184479004614486 -0.546289339059446 3.79179122727297e-05 0.791669069385029 0.00855422165481106 -0.064403646252018 0.881600659202524
"ENSMUSG00000009894" 1.07826015984359 6.53104441182077e-09 0.331014519725612 0.782226959810944 0.569954357380568 0.368339158696694 0.129003655423824 0.543342649947114
"ENSMUSG00000021624" -0.492047631487816 0.00147232573234652 -0.373283104345403 0.0190630353232025 -1.63894385824282 NA -0.0631032355539375 0.770768452176638
"ENSMUSG00000000753" -3.75632404069918 9.01323638555518e-68 -0.890911249161149 8.29274711545142e-10 -1.79068534820034 2.54204395975807e-27 0.0930108417254484 0.842393071553816
"ENSMUSG00000002633" -3.85194552863466 1.6236236366765e-24 -1.08696086172311 7.30458417223781e-05 -2.32858548642088 NA 0.547445011624954 0.729404903757625
"ENSMUSG00000020396" -1.48593637760712 0.000120862782577241 -0.506218443691818 0.00433305725747682 -0.569215487113703 0.112191569458987 0.54812518050389 0.200806441505981
"ENSMUSG00000019791" -0.697089973010623 1.59377332577848e-05 -0.354052220016223 0.174760534844398 1.16409935070664 NA 2.00581211501135 0.000328040915836853
"ENSMUSG00000009418" -1.67646214277791 3.24969795594212e-09 0.498729271890418 0.00302018814800013 0.282829445293989 0.484430879124721 -1.29833447831166 0.291861056969293
"ENSMUSG00000020178" -2.94455668801014 5.99317680511514e-05 -1.55955216420946 2.35269023472917e-22 0.168372237208621 0.620923676121177 -1.85969167216793 0.206080145551963
"ENSMUSG00000001761" 2.3207619983888 2.23661241101897e-34 -0.477408902173416 0.00270810548767725 0.043756099200484 0.958199546794823 0.724942331256668 0.738585187653349
"ENSMUSG00000000120" -4.52742869297338 2.53574222228609e-228 0.783756519273001 1.61224592726248e-05 0.220226198797977 0.503270952721214 -0.312783036325794 0.82486659459453
"ENSMUSG00000020154" -2.13167519422775 5.47407229604362e-05 0.247954144749222 NA 0.0639885891941374 0.891036596655217 -1.76178609389141 2.59863432738473e-35
"ENSMUSG00000016386" 0.937575400434672 7.54885602703981e-07 -4.77202028249696 3.02617739749626e-06 1.79631039790625 0.191345130830114 -0.130344683983945 0.489880107352305
"ENSMUSG00000002981" -1.59361662827144 2.68585828559858e-22 0.398329527517408 0.49681070751304 -0.0699994053984326 0.872717721829073 1.0277423496495 2.6619497351035e-06
"ENSMUSG00000021302" 1.5620395441557 0.000877946664726301 0.117782998670208 0.366098383734684 -0.0490644830102615 0.977424833642604 2.07969666853342 0.216060757611162
"ENSMUSG00000020953" -1.86871231429819 0.000467820084449594 2.23403037321408 1.07909897747979e-05 0.181239711864979 0.889880131365574 0.0221619689559898 0.935755609125045
"ENSMUSG00000020573" -0.979517337029245 0.000178843316098457 1.12735344874935 0.00901381156524761 0.185580600281582 0.930691568060177 -0.105055202279912 0.663351950388222
"ENSMUSG00000020608" 0.870136458625251 0.000194494974887377 0.556169433672865 3.52221985244359e-06 -3.6897981595557 NA 0.411234448400927 0.104011792897121
"ENSMUSG00000021481" -0.473057972840508 0.00115510726501702 0.16617329681378 0.381340090945439 -0.0175389413645242 0.969318516945278 0.343648665750329 0.550371136851247
"ENSMUSG00000021123" -0.530805884236566 0.000624462848751628 -0.869458026181232 NA -1.26921046510934 9.55713304010026e-08 -0.795460819300305 1.22852140288869e-08
"ENSMUSG00000021311" 0.843284751163048 0.00088226243436958 0.218525983356788 0.440805274347194 0.289077843390394 0.719123918452234 -1.48189610300693 0.215499528504079
"ENSMUSG00000020530" 1.08727238734378 0.000166634104704924 -0.00830397341425728 0.967054937467557 -1.020967360737 1.71636657165647e-05 0.103163861795246 0.831090280046258
"ENSMUSG00000005951" -1.65311021889484 1.03588683053903e-12 0.230218750210901 0.601023462332391 -0.476112820213663 0.545087228395855 -0.446149852275328 0.843210800466072
"ENSMUSG00000021468" -0.788545964221757 0.00111869159774996 -0.427500375102564 0.0314145512219571 0.382844403463648 0.552841459908441 0.46726180797923 0.16559117943345
"ENSMUSG00000003934" 3.25822368938342 3.35363380619206e-18 -0.253290471038348 0.0197802978243669 0.797397398289309 0.0259730669513532 0.287006519230318 0.851955957253497
"ENSMUSG00000001630" -4.79713409419627 2.66922255522926e-37 -1.11025238186722 6.4899770209183e-17 -1.21906147705087 NA 0.238944737916718 0.924079440490157
"ENSMUSG00000005610" -3.86660490568587 1.47818276650308e-13 -0.121833324102196 0.405869182892687 0.0279309735450217 0.96776617654142 -0.12951784876939 0.496818877979426
"ENSMUSG00000019789" 0.881507391892549 1.57874098647921e-05 0.432974977937563 0.130352886599249 -0.682211663891779 NA -0.652198615600609 0.000328620423309542
"ENSMUSG00000002984" -6.83575336380304 2.83276973582972e-22 0.149983705893045 0.531285939035718 0.357222246394672 NA 0.852553111774084 2.76734593624893e-06
"ENSMUSG00000021823" -0.578577997458363 0.00202131836268435 -0.406867904477821 0.0283280485217788 1.22583550898582 0.0458109923623829 -0.0721506470240421 0.885255749635916
"ENSMUSG00000006010" 3.01320055232276 1.71738662007338e-12 0.915664243285189 1.05920894184276e-12 0.230264331913757 0.408276780158307 -0.0845657098588895 0.676127991218484
"ENSMUSG00000015937" -0.789833333774847 5.22485070488593e-07 0.423912319993593 0.0507367289535707 0.595932023811039 0.646357095847265 0.576440516214302 0.578863527839186
"ENSMUSG00000002679" -3.9334469484214 2.62508196874561e-24 -0.423991443485456 0.000320883590954314 0.960945568170103 0.0847463113456599 1.48627340671092 1.51776232611374e-08
"ENSMUSG00000019762" -0.750847505558932 1.49174815459587e-05 0.297112114750792 0.321723429343598 0.074169904179657 0.970341050357897 -4.31475058550315 0.000203053741986784
"ENSMUSG00000022836" 0.507710523132892 0.00743470679716884 -0.835663451991302 9.27816866561049e-14 1.30091821609872 NA 0.22581310262304 0.375350136049687
"ENSMUSG00000020988" -0.656146634921884 0.00049110433637945 -0.780940618955221 2.99900781739738e-06 0.0941569193100646 0.855183059447447 0.695112349219634 0.00223062822591006
"ENSMUSG00000020648" -1.87402450372679 0.000214928348839963 -1.69705359095502 0.0021884245341194 0.0481509483846613 0.933074774602978 0.712302233674 NA
"ENSMUSG00000022330" 0.756724549139221 0.00422448820717867 0.880750920494585 0.0384461163779916 -0.311646754466879 NA 0.801600227680663 0.00897930424930392
"ENSMUSG00000013973" -0.88757564852446 5.20979216235595e-08 1.27266205925024 2.58093284737338e-08 -1.03731729394308 0.0134369217927093 0.395361994028936 0.0150322547323268
"ENSMUSG00000006715" -1.29910308887217 4.18250448078729e-11 -0.0809203256554772 0.550523896529935 0.824651835420672 1.88659862525732e-06 -1.1677811104942 5.71944250773215e-16
"ENSMUSG00000020636" 0.986845311239872 0.000208824817123807 0.662114136025988 0.00260272198443558 -0.515743554228175 NA -0.994682656582045 0.105755425305957
"ENSMUSG00000021376" 0.839267615203435 0.000992903714741547 -1.02191464892788 0.336476156316048 -1.47388664948295 0.0917859689310613 1.05390600134073 9.25406007401432e-17
"ENSMUSG00000022089" -0.662617520026367 0.00291813342637941 -1.21455757377197 0.474129279531654 0.110638245324067 0.962321016494867 -0.185214407053128 0.168752096225151
"ENSMUSG00000013846" 2.14615495072661 4.70987146614232e-08 -0.368966843138406 0.00233872305749505 -2.87191341100923 1.86367258643109e-18 -0.602354393433512 0.00782386885005935
"ENSMUSG00000004896" -6.4693781582651 2.65336400773981e-15 -0.616878152464095 0.0554937983202798 0.969745622263656 0.000747414815010096 0.588438099491285 0.0169844115199937
"ENSMUSG00000019888" 0.891133035436507 2.28800057934206e-05 -0.517793104674863 1.42848600363549e-07 -1.21906147705087 NA -1.55705271302537 9.54416949984572e-20
"ENSMUSG00000021947" 0.847472826309759 0.00240915449617476 -0.342075004854316 0.00588201044777651 -0.0488103548991623 0.97186174145075 -0.901618927671717 0.145196962336031
"ENSMUSG00000008301" 1.92856778588662 5.6535191851252e-10 -0.198144186321575 0.194946594873208 -0.228872202043918 0.756186807863925 0.107648746741161 0.569051464169474
"ENSMUSG00000022003" 1.30907661004772 0.00266713063047385 -2.22559464143893 1.52691401612494e-28 0.276588975180709 0.588431330784479 -0.0524606436271414 NA
"ENSMUSG00000004070" -2.67764345380453 9.48228041541845e-18 1.02543473162084 2.53349172446092e-08 0.704289948769889 0.323580500225837 1.87840110242065 0.0639308923772494
"ENSMUSG00000001983" -2.8826370610241 7.62119601539008e-31 1.17160796692215 0.00292949800375285 -0.37934417687232 NA -0.250092797673264 0.801755005596969
"ENSMUSG00000020963" 1.42543653301421 0.000477532253925222 1.7911955559892 7.18688545886728e-08 1.50961906877844 0.000446111727322835 -0.21557333473848 0.934619310935711
"ENSMUSG00000022234" 0.484524158447084 0.00377718161115845 0.465988632884188 0.0550508073492454 0.220706068150788 NA 0.0163770237011722 0.981838519775866
"ENSMUSG00000005672" -2.0789545101286 1.79881604317133e-13 -1.24535967515551 1.05496309531918e-13 0.754977465359836 0.444199751450446 -2.94561698085623 0.115726205170571
"ENSMUSG00000020495" 1.79643532254508 0.000161760970885004 0.49707881960917 3.70920494075609e-05 1.70238125976494 0.0126908186354767 0.00391849835454317 0.987673319417278
"ENSMUSG00000021763" 1.40187696144464 0.00177466693439795 0.247954144749222 NA 1.30091821609872 NA 0.0686630501728621 0.76731719562248
"ENSMUSG00000019802" 0.817907595105606 1.67250708127778e-05 -2.07079581098902 6.45115175985547e-77 -1.27234283401648 NA 0.661946291758681 0.000489290664174886
"ENSMUSG00000020807" -0.752272980940974 0.000322752426698763 0.342837277367842 0.164746725110593 -0.859663670455496 0.0264451996483561 -0.0735227067085 0.845206779259019
"ENSMUSG00000009681" -1.53554062034946 5.1167169175744e-09 -0.875309766370896 3.25981480838077e-22 0.391774910861854 0.193147157209373 -0.901230176515258 0.20570146036725
"ENSMUSG00000021697" -4.42307876480369 0.00162709558748417 0.564447694090369 0.0267339488190564 0.0361875370209286 NA -0.0814472737402271 0.769833314859761
"ENSMUSG00000000037" -6.36827114007164 0 -0.612594621383866 1.93262768257463e-08 0.847457566127098 0.472807263459168 0.30310954001048 0.396053660292809
"ENSMUSG00000021693" -0.671166312179292 0.00161201211444712 0.219922328505021 0.162794664258706 0.18426450024953 0.784864663688931 -1.50071826578758 NA
"ENSMUSG00000000001" -8.3716986460653 0 -1.0574328501492 0.602457620388158 -0.637968074098653 0.27220182318213 -2.3882929745619 0.025772448998582
"ENSMUSG00000018372" 0.936001934885929 3.36586463572763e-06 0.168602421989083 0.188710741302002 -0.0408733804473178 0.931481543324002 -2.8465018655874 NA
"ENSMUSG00000022095" 0.787606609434621 0.00294813391861684 -0.699249489714973 0.0672183721041267 1.79729042301475 0.204574616096937 -0.386158129306711 0.166588673405311
"ENSMUSG00000012187" 1.32005447249072 2.27600904470432e-08 -2.96569660510311 0.213104047026453 0.735983952363311 0.301887569981959 0.775972463868862 0.720091467709157
"ENSMUSG00000001380" -3.56674746879195 1.97591798217389e-44 -0.0273640136053151 0.974735791611866 0.354594406759919 0.125404254899503 -0.741269223183133 0.587834796980757
"ENSMUSG00000016921" -2.29200130093854 1.01190556010141e-06 -3.94629947981112 0.000103341020126606 -1.24780102836398 NA 0.507378366967667 0.0407945512751695
"ENSMUSG00000021301" 1.38436757392822 0.000877946664726301 0.212411590650101 0.305027853668179 1.22286219788666 0.545087228395855 -0.251970529060814 0.757037358335438
"ENSMUSG00000001333" -2.33559457391839 2.20091343443709e-45 -0.47291103770396 0.00210303353519391 -2.1622666754336 2.08793730201224e-05 0.0489551866863792 0.880081031934135
"ENSMUSG00000020902" 1.97272820112114 0.000420043622708794 2.56709890666875 5.77942634374328e-08 -0.684319857362026 NA -0.241172280851034 0.855221996309808
"ENSMUSG00000002565" -1.51337175880269 6.28425888150759e-25 1.14864067691599 7.35428410143624e-07 -1.4771373630457 0.432219324702847 -0.124447061434179 0.65946989307845
"ENSMUSG00000017167" -2.19788602859289 1.2004550116363e-06 -0.933083060751576 0.661609054129947 -0.726874519971542 0.469939171105628 -0.295015298432059 0.807977944893773
"ENSMUSG00000022455" 0.702063812554366 0.00493378207664473 0.580487858242663 0.00182092043595999 -0.389906784951571 0.141277600603733 -4.64881436814992 6.03821364028079e-164
"ENSMUSG00000015943" -1.2380310279089 5.39178398220942e-07 -0.582660500012617 0.729837016955141 -1.95303177344108 0.155845962384976 -1.32535184629366 0.0219419543038386
"ENSMUSG00000019796" -0.913238207246797 1.66076615376816e-05 -0.756397621571554 0.185300084362644 -1.35059855140738 7.83990127936545e-09 -8.29326049071919 0.000206716103026889
"ENSMUSG00000022123" 0.93654420773959 0.00315482008811604 -0.426002499930726 0.843717629791447 1.44455060734484 0.315034534454957 -0.921892941479152 0.15895960183663
"ENSMUSG00000020444" 1.53998073524589 0.000139351074391398 1.68985820163914 8.73734884438252e-11 1.67441244512467 NA -0.319595587010778 0.543827986493845
"ENSMUSG00000021852" 0.859192739309751 0.00210996443974069 0.234723520895814 0.231821107911284 -2.64746629394673 2.19710288099797e-08 -0.538504949809076 0.00251015620649827
"ENSMUSG00000022474" 0.786553879700766 0.00501297119143214 -3.2626254276063 1.34188244969802e-05 -0.636817810371219 0.42579525823551 -4.1909688318892 7.53603084304004e-152
"ENSMUSG00000022472" -0.58362173541941 0.00500733134138449 5.04538673324762 2.27715741064165e-05 -0.2393935124314 0.880194942944064 -3.09890382494447 1.15452280972137e-152
"ENSMUSG00000018919" 1.35023048847738 7.47381889309779e-06 -0.676242244487482 0.608261444551552 -0.538295369809981 0.0235238908662454 -0.412589690604708 0.849085350880997
"ENSMUSG00000020955" 1.05505379885382 0.000470973388607198 -0.65370430165898 3.62238906778237e-05 0.314175070885547 0.855382404311783 1.01689032346626 1.39911868095077e-09
"ENSMUSG00000017310" 1.16823238876288 1.46865042813736e-06 -0.147575615419625 0.217652527930217 0.0567015165009858 0.896603005796538 -0.506613224124129 0.042426196886112
"ENSMUSG00000004865" 4.37182938844786 2.02504271457413e-15 -1.7089446265595 6.54422168799256e-58 -0.264814027463086 0.612947105044812 -1.06481564541085 1.85192309571596e-12
"ENSMUSG00000016763" -0.803180780270172 9.81496813444748e-07 -0.590468828867765 0.0248257373485971 0.286069180627653 0.305276633283803 -4.1806339351355 7.44299585412385e-207
"ENSMUSG00000010609" -1.08649414708106 1.24753170011075e-08 -1.34557356537254 4.88263246933364e-11 -0.682147691303878 NA -0.238384454354605 0.287864219195237
"ENSMUSG00000005980" 1.94554973218004 1.22761370105704e-12 1.77317342334021 0.000257744207591037 0.502672797231698 0.847605720975506 -3.43236644889174 0.0641028080998002
"ENSMUSG00000003623" -1.7744568960399 3.50803384627815e-19 -7.7339458488593 0.000219324450208346 -2.0510055908071 0.792246606331846 -0.813063196134777 0.660870689342776
"ENSMUSG00000020843" -2.51681619230218 0.000355627040831241 0.585184875024214 0.00168455991835491 -0.363011435490857 0.548975846389163 0.0563290474667381 0.841408380669902
"ENSMUSG00000018861" -1.53292745820528 6.58144093062217e-06 -2.70777717457321 NA -0.361420418366528 NA -0.111416409278021 0.791825297650415
"ENSMUSG00000005628" -1.14054425409673 1.72250201841e-13 0.052175730889451 0.721157235718047 -0.106964874902015 NA -0.868744537375169 0.0203262866292154
"ENSMUSG00000021747" -0.751647605012215 0.0017350058025989 -0.470363028278618 0.000481791605085365 0.562469745888528 0.0246461044458719 0.727420910298249 0.334194176025849
"ENSMUSG00000018040" -6.95700343506328 2.79288690764422e-06 0.0531484492715485 0.794197959825643 -0.944122157729138 NA -0.728861248433182 NA
"ENSMUSG00000018623" 1.43701266688579 4.75692665404919e-06 0.310884985142244 0.0227305956270727 -1.24780102836398 NA -0.580347847865917 0.627158480136743
"ENSMUSG00000001785" 1.91469696350872 3.80489445189795e-34 -0.487042976119846 1.26151778637411e-05 -1.60862414619627 0.0230218977325989 -4.62387244104574 2.32431081845031e-69
